Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name
2022,ACCESS PSYCHOLOGY SERVICES PC,4,0,13,0,62,4669,CA,SAN DIEGO,92101,ACCESS PSYCHOLOGY SERVICES PC
2022,ACE TECHNOLOGIES INC,0,0,30,0,54,2576,CA,SAN JOSE,95131,ACE TECHNOLOGIES
2022,ACHRONIX SEMICONDUCTOR CORP,0,0,17,0,33,2651,CA,SANTA CLARA,95054,ACHRONIX SEMICONDUCTOR CORP
2022,ACORNS GROW INCORPORATED,1,0,13,0,52,6397,CA,IRVINE,92617,ACORNS GROWORPORATED
2022,ACTIVEHOURS INC DBA EARNIN,4,0,17,2,52,5567,CA,PALO ALTO,94306,ACTIVEHOURS EARNIN
2022,ACTIVISION BLIZZARD MEDIA LLC,8,0,19,0,54,2991,CA,SAN MATEO,94404,ACTIVISION BLIZZARD MEDIA
2022,ADARA INC,9,1,13,1,54,2833,CA,PALO ALTO,94306,ADARA
2022,ADCOLONY INC,18,1,10,0,54,7702,CA,SAN MATEO,94404,ADCOLONY
2022,ADDEPAR INC,5,0,24,0,51,433,CA,MOUNTAIN VIEW,94041,ADDEPAR
2022,ADOBE INC,126,4,680,17,54,9522,CA,SAN JOSE,94110,ADOBE
2022,ADVANCED BIONICS LLC,21,2,40,0,54,2085,CA,VALENCIA,91355,ADVANCED BIONICS
2022,ADVANCED ENGINEERING SERVICES LLC,16,0,50,2,54,2850,CA,SAN JOSE,95138,ADVANCED ENGINEERING SERVICES
2022,ADVANCED ONCOLOGY GROUP LLC,10,0,18,0,54,5460,CA,ARCADIA,91007,ADVANCED ONCOLOGY GROUP
2022,ADVANTAGE SALES & MARKETING LLC D,12,1,21,0,54,7131,CA,IRVINE,92618,ADVANTAGE SALES & MARKETING D
2022,ADVANTEST AMERICA INC,4,1,18,0,33,2678,CA,SAN JOSE,95134,ADVANTEST AMERICA
2022,ADVANTIS GLOBAL INC,13,0,85,4,54,1792,CA,MILL VALLEY,94941,ADVANTIS GLOBAL
2022,ADVATIX INC,4,0,11,0,54,469,CA,WESTLAKE VILLAGE,91361,ADVATIX
2022,ADVENT SOFTWARE INC,2,0,12,0,51,1952,CA,SAN FRANCISCO,94103,ADVENT SOFTWARE
2022,ADVENTIST HEALTH TEHACHAPI VALLEY,15,0,14,0,62,617,CA,TEHACHAPI,93561,ADVENTIST HEALTH TEHACHAPI VALLEY
2022,ADYEN N V SAN FRANCISCO BRANCH,1,1,16,0,52,9949,CA,SAN FRANCISCO,94107,ADYEN N V SAN FRANCISCO BRANCH
2022,AEC ON SITE INC,32,1,204,1,54,9853,CA,COSTA MESA,92626,AEC ON SITE
2022,AECOM TECHNICAL SERVICES INC,38,4,133,4,54,1922,CA,LOS ANGELES,90071,AECOM TECHNICAL SERVICES
2022,AEVA INC,11,0,37,0,54,1800,CA,MOUNTAIN VIEW,94043,AEVA
2022,AFFINIAN GROUP LLC,2,2,11,0,54,8399,CA,SACRAMENTO,95816,AFFINIAN GROUP
2022,AFFIRM INC,15,0,104,6,52,3534,CA,SAN FRANCISCO,94108,AFFIRM
2022,AFTERPAY US INC,2,0,32,1,52,8301,CA,SAN FRANCISCO,94108,AFTERPAY US
2022,AGAMA SOLUTIONS INC,27,2,64,0,54,2488,CA,FREMONT,94538,AGAMA SOLUTIONS
2022,AGILENT TECHNOLOGIES INC,16,1,47,0,33,8772,CA,SANTA CLARA,95051,AGILENT TECHNOLOGIES
2022,AGREEYA SOLUTIONS INC,20,1,36,1,54,5578,CA,FOLSOM,95630,AGREEYA SOLUTIONS
2022,AIBEE US CORPORATION,20,0,10,0,54,8017,CA,PALO ALTO,94306,AIBEE US CORPORATION
2022,AIDASH INC,3,0,10,0,54,8842,CA,SAN JOSE,95128,AIDASH
2022,AIDS LEGAL REFERRAL PANEL OF THE SAN FRANCISCO BAY AREA,3,0,15,0,54,1738,CA,SAN FRANCISCO,94103,AIDS LEGAL REFERRAL PANEL OF THE SAN FRANCISCO BAY AREA
2022,AIRBNB INC,12,0,234,1,56,1428,CA,SAN FRANCISCO,94103,AIRBNB
2022,AISERA INC,1,0,10,0,54,9488,CA,PALO ALTO,94303,AISERA
2022,AIUTO LLC,6,0,18,0,52,8275,CA,LOS ANGELES,90064,AIUTO
2022,AKSHAYA INC,13,0,65,2,54,7316,CA,PLEASANTON,94566,AKSHAYA
2022,AKTANA INC,4,0,14,1,54,5567,CA,SAN FRANCISCO,94102,AKTANA
2022,AL ADVISORS MANAGEMENT INC,9,0,16,0,54,9848,CA,SAN FRANCISCO,94133,AL ADVISORS MANAGEMENT
2022,ALAMAR BIOSCIENCES INC,33,1,35,1,54,9036,CA,FREMONT,92538,ALAMAR BIOSCIENCES
2022,ALAMEDA ALLIANCE FOR HEALTH,0,0,12,0,52,6947,CA,ALAMEDA,94502,ALAMEDA ALLIANCE FOR HEALTH
2022,ALATION INC,4,0,29,1,51,9601,CA,REDWOOD CITY,94065,ALATION
2022,ALIBABA GROUP U S INC,6,0,15,3,54,7542,CA,SAN MATEO,94402,ALIBABA GROUP U S
2022,ALICE TECHNOLOGIES INC,4,0,10,0,54,7485,CA,MENLO PARK,94025,ALICE TECHNOLOGIES
2022,ALIXPARTNERS LLC,4,0,27,1,54,7863,CA,LOS ANGELES,90071,ALIXPARTNERS
2022,ALKIRA INC,5,0,11,0,54,2325,CA,SAN JOSE,95110,ALKIRA
2022,ALLEN GROUP LLC,20,2,11,2,54,3303,CA,OAKLAND,94609,ALLEN GROUP
2022,ALLIANCE FOR SUSTAINABLE ENERGY LL,103,0,90,3,54,9342,CA,SANTA MONICA,90401,ALLIANCE FOR SUSTAINABLE ENERGY LL
2022,ALLIANZ TECHNOLOGY OF AMERICA INC,3,0,14,0,52,2264,CA,MILL VALLEY,94941,ALLIANZ TECHNOLOGY OF AMERICA
2022,"ALLOI ARCHITECTURE, INC.",9,0,22,1,54,5396,CA,LOS ANGELES,90045,"ALLOI ARCHITECTURE,."
2022,ALOM TECHNOLOGIES CORPORATION,6,0,16,1,54,2595,CA,FREMONT,94539,ALOM TECHNOLOGIES CORPORATION
2022,ALPHA & OMEGA SEMICONDUCTOR INC,9,0,23,1,54,3536,CA,SUNNYVALE,94085,ALPHA & OMEGA SEMICONDUCTOR
2022,ALPHA NET CONSULTING LLC,15,3,26,1,54,4755,CA,SANTA CLARA,95054,ALPHA NET CONSULTING
2022,ALPHA NUMERO TECHNOLOGY SOLUTIONS,12,0,13,0,54,9406,CA,IRVINE,92618,ALPHA NUMERO TECHNOLOGY SOLUTIONS
2022,ALPHA ORI TECHNOLOGIES LLC,2,0,20,0,54,6720,CA,SAN DIEGO,92122,ALPHA ORI TECHNOLOGIES
2022,ALPHONSO INC,48,2,32,1,54,9220,CA,PALO ALTO,94306,ALPHONSO
2022,ALPS ALPINE NORTH AMERICA INC,5,0,12,0,33,4503,CA,SANTA CLARA,95054,ALPS ALPINE NORTH AMERICA
2022,ALTAIR SEMICONDUCTOR INC,7,0,14,0,54,3106,CA,SANTA CLARA,95050,ALTAIR SEMICONDUCTOR
2022,ALTIGEN COMMUNICATIONS INC,10,2,30,1,54,4299,CA,MILPITAS,95035,ALTIGEN COMMUNICATIONS
2022,ALTO NEUROSCIENCE INC,11,0,16,0,54,124,CA,LOS ALTOS,94022,ALTO NEUROSCIENCE
2022,ALTRUIST CORP D B A ALTRUIST,5,0,21,0,54,6435,CA,CULVER CITY,90232,ALTRUIST CORP D B A ALTRUIST
2022,AMA CONSULTING ENGINEERS PC DBA AMA GROUP,5,0,10,0,54,1924,CA,EL SEGUNDO,90245,AMA CONSULTING ENGINEERS PC AMA GROUP
2022,AMBARELLA CORP,45,0,109,4,54,5267,CA,SANTA CLARA,95054,AMBARELLA CORP
2022,AMBARELLA CORP,9,0,10,0,33,5267,CA,SANTA CLARA,95054,AMBARELLA CORP
2022,AMBER KINETICS INC,6,0,34,0,54,9047,CA,UNION CITY,94587,AMBER KINETICS
2022,AMBI ROBOTICS INC,6,0,22,0,54,7858,CA,BERKELEY,94710,AMBI ROBOTICS
2022,AMEO SOLUTIONS LLC,24,0,46,3,54,9588,CA,ALHAMBRA,91803,AMEO SOLUTIONS
2022,AMERICAN EDUCATION AND TRANSLATION SERVICES CORP,7,1,19,0,54,2968,CA,PALMETTO BAY,33157,AMERICAN EDUCATION AND TRANSLATION SERVICES CORP
2022,AMERICAN GENERAL LIFE INSURANCE COMPANY,8,0,78,1,52,8210,CA,SANTA CLARA,95051,AMERICAN GENERAL LIFE INSURANCE COMPANY
2022,AMERICAN TRASH MANAGEMENT INC,5,0,18,0,54,6861,CA,EMERYVILLE,94608,AMERICAN TRASH MANAGEMENT
2022,AMGEN INC,18,0,63,1,54,778,CA,NEWBURY PARK,91320,AMGEN
2022,AMISEQ INC,13,1,12,0,54,1942,CA,MILPITAS,95035,AMISEQ
2022,AMOBEE INC,13,0,27,0,54,1822,CA,REDWOOD CITY,94065,AMOBEE
2022,AMPERE COMPUTING LLC,16,0,34,0,33,4208,CA,SANTA CLARA,95054,AMPERE COMPUTING
2022,AMPLITUDE INC,4,0,11,0,54,7349,CA,SAN FRANCISCO,94103,AMPLITUDE
2022,AMTRINO TECHNOLOGIES LLC,8,0,12,0,54,3554,CA,SAN RAMON,94583,AMTRINO TECHNOLOGIES
2022,AMYRIS,11,0,25,0,54,6151,CA,EMERYVILLE,94608,AMYRIS
2022,ANACAPA ARCHITECTURE,5,0,14,0,54,7519,CA,SANTA BARBARA,93101,ANACAPA ARCHITECTURE
2022,ANAGRAM INC,1,0,10,0,54,4908,CA,SAN FRANCISCO,94104,ANAGRAM
2022,ANALOG BITS INC,3,0,29,1,54,4779,CA,SUNNYVALE,94085,ANALOG BITS
2022,ANAND SYSTEMS INC,41,1,107,0,54,1190,CA,TRACY,95376,ANAND SYSTEMS
2022,ANAPLAN INC,16,0,52,0,54,7861,CA,SAN FRANCISCO,94105,ANAPLAN
2022,ANAYA TECHNOLOGIES INC,3,0,16,1,54,7625,CA,NEWARK,94560,ANAYA TECHNOLOGIES
2022,ANCHAIN AI INC,6,0,32,1,54,3065,CA,SAN JOSE,95113,ANCHAIN AI
2022,ANDRE HERRERO ARCHITECTS PC,11,1,10,0,54,3288,CA,LOS ANGELES,90068,ANDRE HERRERO ARCHITECTS PC
2022,ANDREW M JORDAN INC DBA A & B CONS,10,0,24,0,54,7411,CA,BERKELEY,94710,ANDREW M JORDAN A & B CONS
2022,ANGLEPOINT GROUP INC,20,0,102,3,54,6182,CA,SAN FRANCISCO,94114,ANGLEPOINT GROUP
2022,ANGORA VETERINARY INC,4,0,14,0,54,7658,CA,LA VERNE,91750,ANGORA VETERINARY
2022,ANJIE USA INC,0,1,13,0,54,3162,CA,CUPERTINO,95014,ANJIE
2022,ANRITSU COMPANY,2,0,18,0,33,1926,CA,MORGAN HILL,95037,ANRITSU COMPANY
2022,ANSER ADVISORY MANAGEMENT LLC,5,0,11,0,54,5728,CA,SANTA ANA,92705,ANSER ADVISORY MANAGEMENT
2022,ANUVU OPERATIONS LLC,1,0,15,1,51,7698,CA,SANTA ANA,92705,ANUVU OPERATIONS
2022,ANYSCALE INC,11,0,14,0,54,400,CA,SAN FRANCISCO,94105,ANYSCALE
2022,APEX AI INC,60,5,226,6,54,547,CA,PALO ALTO,94303,APEX AI
2022,APEX LOGISTICS INTL SFO,8,0,13,0,54,1632,CA,COMPTON,90221,APEX LOGISTICS INTL SFO
2022,APN SOFTWARE SERVICES INC,6,4,40,1,54,9065,CA,NEWARK,94560,APN SOFTWARE SERVICES
2022,APP ORCHID INC,4,0,11,0,54,7329,CA,SAN RAMON,94583,APP ORCHID
2022,APPLIED CELLS INC,179,1,239,11,54,6960,CA,SANTA CLARA,95054,APPLIED CELLS
2022,APPLIED INTUITION INC,501,18,677,16,54,2696,CA,MOUNTAIN VIEW,94041,APPLIED INTUITION
2022,APPLIED MATERIALS INC,179,0,346,14,33,5526,CA,SANTA CLARA,95051,APPLIED MATERIALS
2022,APPLIED MEDICAL RESOURCES CORP,10,0,14,1,33,9393,CA,RCHO STA MARG,92688,APPLIED MEDICAL RESOURCES CORP
2022,APPLIED RESEARCH WORKS INC,9,1,22,1,54,3564,CA,FREMONT,94538,APPLIED RESEARCH WORKS
2022,APPLITOOLS INC,18,1,172,8,54,1560,CA,SAN MATEO,94402,APPLITOOLS
2022,APPLOVIN CORPORATION,26,0,49,1,54,4542,CA,PALO ALTO,94301,APPLOVIN CORPORATION
2022,APTAMITRA USA CONSULTING LLC,4,0,10,0,54,5483,CA,FOLSOM,95630,APTAMITRA CONSULTING
2022,APTIBLE INC,6,0,44,2,51,4266,CA,SAN FRANCISCO,94104,APTIBLE
2022,APX INC,6,0,29,0,54,2270,CA,SAN JOSE,95131,APX
2022,ARAMAS INC DBA SAMARA,11,0,18,0,54,6531,CA,SAN FRANCISCO,94107,ARAMAS SAMARA
2022,ARCADYAN TECHNOLOGY NORTH AMERICA CORP,2,0,24,0,54,7935,CA,SAN JOSE,95123,ARCADYAN TECHNOLOGY NORTH AMERICA CORP
2022,ARCEO LABS INC D/B/A RESILIENCE,1,0,14,0,54,2747,CA,SAN FRANCISCO,94105,ARCEO LABS D/B/A RESILIENCE
2022,ARCHER AVIATION INC,3,0,14,0,33,2321,CA,SAN JOSE,95134,ARCHER AVIATION
2022,ARCHETYPE AGENCY LLC,8,0,40,1,54,9250,CA,SAN FRANCISCO,94104,ARCHETYPE AGENCY
2022,ARCUS BIOSCIENCES INC,7,0,15,0,54,8435,CA,HAYWARD,94545,ARCUS BIOSCIENCES
2022,AREA 1 SECURITY INC,5,0,15,0,54,4332,CA,SAN MATEO,94401,AREA 1 SECURITY
2022,ARES OPERATIONS LLC,6,0,20,0,52,8832,CA,LOS ANGELES,90067,ARES OPERATIONS
2022,ARICENT TECHNOLOGIES HOLDINGS LTD,22,2,24,0,54,1653,CA,SANTA CLARA,95054,ARICENT TECHNOLOGIES HOLDINGS LTD
2022,ARISTA NETWORKS INC,28,0,123,4,54,1121,CA,SANTA CLARA,95054,ARISTA NETWORKS
2022,ARKTURA LLC,21,0,36,0,54,4926,CA,GARDENA,90248,ARKTURA
2022,ARLO TECHNOLOGIES INC,15,0,24,0,54,1754,CA,SAN JOSE,95134,ARLO TECHNOLOGIES
2022,ARM INC,21,0,88,1,33,3443,CA,SAN JOSE,95134,ARM
2022,ARMANINO LLP,2,0,16,0,54,4841,CA,SAN RAMON,94583,ARMANINO LLP
2022,AROHA TECHNOLOGIES INC,6,0,18,0,54,5803,CA,PLEASANTON,94568,AROHA TECHNOLOGIES
2022,ARPU RESEARCH LABS LLC,22,0,24,1,54,8187,CA,SAN FRANCISCO,94103,ARPU RESEARCH LABS
2022,ARRIS COMPOSITES INC,17,0,23,1,54,8207,CA,BERKELEY,94710,ARRIS COMPOSITES
2022,ARRIVE BIO LLC,26,3,36,0,54,3931,CA,SAN FRANCISCO,94111,ARRIVE BIO
2022,ARRIVER SOFTWARE INC,9,1,14,0,54,409,CA,SAN DIEGO,92121,ARRIVER SOFTWARE
2022,ARROWHEAD PHARMACEUTICALS INC,6,0,10,1,54,8024,CA,PASADENA,91105,ARROWHEAD PHARMACEUTICALS
2022,ARTERIS INC DBA ARTERIS IP,8,0,13,0,54,7058,CA,CAMPBELL,95008,ARTERIS ARTERIS IP
2022,ARVATO DIGITAL SERVICES LLC,1,0,10,0,54,6005,CA,VALENCIA,91355,ARVATO DIGITAL SERVICES
2022,ASANA INC,13,0,90,5,54,2448,CA,SAN FRANCISCO,94103,ASANA
2022,ASEPCO INC,57,0,103,6,33,5091,CA,MILPITAS,95035,ASEPCO
2022,ASIAN NETWORK HOSPICE,13,0,23,0,62,551,CA,OAKLAND,94607,ASIAN NETWORK HOSPICE
2022,ASKGENE PHARMA INC,11,0,10,0,54,5427,CA,CAMARILLO,93012,ASKGENE PHARMA
2022,ASPECT ENGINEERING GROUP,7,0,68,2,54,4887,CA,BAKERSFIELD,93312,ASPECT ENGINEERING GROUP
2022,ASPIRATION PARTNERS INC,0,0,11,0,52,9122,CA,MARINA DEL REY,90292,ASPIRATION PARTNERS
2022,ASSEMBLED INC,2,0,11,0,54,1839,CA,SAN FRANCISCO,94110,ASSEMBLED
2022,ASTERA INSTITUTE,3,0,16,0,54,2617,CA,BERKELEY,94705,ASTERA INSTITUTE
2022,ASTERA LABS INC,3,0,18,0,33,7062,CA,SANTA CLARA,95054,ASTERA LABS
2022,AT BAY INC,9,1,13,0,52,9687,CA,MOUNTAIN VIEW,94041,AT BAY
2022,AT&T MOBILITY SERVICES LLC,4,0,10,0,51,7265,CA,SAN RAMON,94583,AT&T MOBILITY SERVICES
2022,ATALAYA TECH INC DBA BENTOML,1,1,13,1,51,4096,CA,SAN FRANCISCO,94108,ATALAYA TECH BENTOML
2022,ATEB INC,88,1,261,6,33,8465,CA,SANTA CLARA,95054,ATEB
2022,ATLASSIAN INC,17,0,211,3,54,7948,CA,MOUNTAIN VIEW,94041,ATLASSIAN
2022,ATMOSIC TECHNOLOGIES INC,0,0,46,2,33,2338,CA,CAMPBELL,95008,ATMOSIC TECHNOLOGIES
2022,ATOMWISE INC,5,0,23,2,54,9801,CA,SAN FRANCISCO,94103,ATOMWISE
2022,ATRUZ SOLUTIONS LLC,10,0,12,1,54,916,CA,FOOTHILL RNCH,92610,ATRUZ SOLUTIONS
2022,ATS TAX LLC,3,0,14,1,54,7431,CA,PLACENTIA,92870,ATS TAX
2022,AUCTION COM LLC,2,0,12,1,54,4828,CA,IRVINE,92618,AUCTION COM
2022,AUMRAJ INC,27,1,11,0,54,9401,CA,FREMONT,94539,AUMRAJ
2022,AURAMEDPRO INC,24,1,85,0,54,679,CA,FREMONT,94538,AURAMEDPRO
2022,AURELIUS DIGITAL MARKETING INC,12,2,16,0,54,630,CA,SANTA MONICA,90401,AURELIUS DIGITAL MARKETING
2022,AURIGA CORPORATION,11,0,12,0,54,4541,CA,MILPITAS,95035,AURIGA CORPORATION
2022,AURIS HEALTH INC,13,0,52,2,33,7753,CA,SANTA CLARA,95054,AURIS HEALTH
2022,AURORA INNOVATION INC,14,0,114,2,54,7104,CA,MOUNTAIN VIEW,94043,AURORA INNOVATION
2022,AURORA OPERATIONS INC,6,0,16,0,54,6464,CA,SAN JOSE,95113,AURORA OPERATIONS
2022,AUTO MOTIVE POWER INC,5,0,31,0,33,7985,CA,SANTA FE SPRINGS,90670,AUTO MOTIVE POWER
2022,AUTOMATION ANYWHERE INC,7,0,44,3,54,4200,CA,SAN JOSE,95134,AUTOMATION ANYWHERE
2022,AUTOMOBILE CLUB OF SOUTHERN CA,4,0,45,0,56,4585,CA,COSTA MESA,92626,AUTOMOBILE CLUB OF SOUTHERN CA
2022,AUTONOMIC LLC,3,0,18,2,54,5707,CA,PALO ALTO,94304,AUTONOMIC
2022,AUTORABIT HOLDING INC,2,0,17,0,54,3007,CA,PLEASANTON,94588,AUTORABIT HOLDING
2022,AUTOX TECHNOLOGIES INC,3,0,16,0,54,792,CA,SAN JOSE,95131,AUTOX TECHNOLOGIES
2022,AVAGO TECHNOLOGIES U S INC,4,0,22,2,33,7670,CA,SAN JOSE,95131,AVAGO TECHNOLOGIES U S
2022,AVAIL MEDSYSTEMS INC,21,1,147,1,42,1153,CA,SANTA CLARA,95054,AVAIL MEDSYSTEMS
2022,AVERY DENNISON CORPORATION,5,0,14,0,32,2269,CA,GLENDALE,91203,AVERY DENNISON CORPORATION
2022,AVEVA SOFTWARE LLC,5,0,20,0,51,3795,CA,LAKE FOREST,92630,AVEVA SOFTWARE
2022,AVIATRIX SYSTEMS INC,6,0,19,1,54,4327,CA,SANTA CLARA,95054,AVIATRIX SYSTEMS
2022,AVIVA LINKS INC,7,0,10,0,54,9309,CA,SAN JOSE,95134,AVIVA LINKS
2022,AWB LAW P C,8,1,25,1,54,5564,CA,ORANGE,92868,AWB LAW P C
2022,AXCELERATE NETWORKS INC,2,0,14,0,54,8706,CA,SAN JOSE,95112,AXCELERATE NETWORKS
2022,AXIS TECHNICAL GRP LLC,16,0,11,0,54,534,CA,ANAHEIM,92805,AXIS TECHNICAL GRP
2022,AZZUR GROUP LLC DBA AZZUR OF CA,16,0,16,3,54,166,CA,IRVINE,92602,AZZUR GROUP AZZUR OF CA
2022,B & C TRANSIT INC,8,0,41,1,54,7428,CA,OAKLAND,94612,B & C TRANSIT
2022,B RILEY CORPORATE SERVICES,4,1,12,0,54,3111,CA,LOS ANGELES,90025,B RILEY CORPORATE SERVICES
2022,BANK OF THE WEST,1,0,82,1,52,5440,CA,SAN FRANCISCO,94104,BANK OF THE WEST
2022,BANKRUPTCY MGMT SOLUTIONS INC D/B/,4,0,11,0,54,7528,CA,IRVINE,92606,BANKRUPTCY MGMT SOLUTIONS D/B/
2022,BARRACUDA NETWORKS INC,1,0,10,0,33,411,CA,CAMPBELL,95008,BARRACUDA NETWORKS
2022,BAYONE SOLUTIONS INC,6,0,11,1,54,507,CA,PLEASANTON,94588,BAYONE SOLUTIONS
2022,BBTEX USA INC,5,0,19,0,54,3056,CA,LOS ANGELES,90040,BBTEX
2022,BEACHBODY LLC,0,0,16,0,81,7599,CA,EL SEGUNDO,90245,BEACHBODY
2022,BEAR FLAG ROBOTICS INC,2,0,19,1,51,8779,CA,NEWARK,94560,BEAR FLAG ROBOTICS
2022,BECKMAN COULTER INC,14,0,27,1,33,600,CA,BREA,92821,BECKMAN COULTER
2022,BECKMAN FELLER AND CHANG PC,46,4,39,5,54,7079,CA,BERKELEY,94704,BECKMAN FELLER AND CHANG PC
2022,BECKMAN RESEARCH INSTITUTE OF THE,76,0,60,0,54,2210,CA,DUARTE,91010,BECKMAN RESEARCH INSTITUTE OF THE
2022,BEN GROUP INC,8,0,13,0,54,9392,CA,SHERMAN OAKS,91403,BEN GROUP
2022,BENCHLING INC,1,0,11,0,51,5648,CA,SAN FRANCISCO,94107,BENCHLING
2022,BERGER CONSULTING GROUP LLC,9,1,18,3,54,1479,CA,WOODLAND HILLS,91367,BERGER CONSULTING GROUP
2022,BERKELEY INNOVATION GROUP LLC,3,0,31,0,54,5270,CA,BERKELEY,94708,BERKELEY INNOVATION GROUP
2022,BERKELEY LIGHTS INC,23,1,44,0,54,5390,CA,EMERYVILLE,94608,BERKELEY LIGHTS
2022,BERKELEY RESEARCH GROUP LLC,6,0,10,0,54,1273,CA,EMERYVILLE,94608,BERKELEY RESEARCH GROUP
2022,BETTERWORKS SYSTEMS INC,12,0,32,1,51,525,CA,MENLO PARK,94025,BETTERWORKS SYSTEMS
2022,BFSG LLC DBA BEFEFIT FINANCIAL SER,11,0,15,0,52,2658,CA,IRVINE,92614,BFSG BEFEFIT FINANCIAL SER
2022,BILL COM,0,0,22,0,51,5317,CA,SAN JOSE,95002,BILL COM
2022,BILL COM,5,0,88,1,52,5317,CA,SAN JOSE,95002,BILL COM
2022,BIO RAD LABORATORIES INC,7,0,49,0,54,1833,CA,HERCULES,94547,BIO RAD LABORATORIES
2022,BIODURO LLC D B A BIODURO SUNDIA,24,0,11,1,54,1146,CA,SAN DIEGO,92121,BIODURO D B A BIODURO SUNDIA
2022,BIOMARIN PHARMACEUTICAL INC,8,0,21,0,32,7820,CA,NOVATO,94949,BIOMARIN PHARMACEUTICAL
2022,BIOMEDICAN INC,21,0,42,0,54,1443,CA,FREMONT,94538,BIOMEDICAN
2022,BIOTRILLION INC,7,0,23,0,54,9549,CA,SAN FRANCISCO,94105,BIOTRILLION
2022,BITGO INC,6,0,13,0,54,6131,CA,PALO ALTO,94306,BITGO
2022,BLACKBIRD ARCHITECTS INC,1,0,17,1,54,325,CA,SANTA BARBARA,93101,BLACKBIRD ARCHITECTS
2022,BLACKHAWK NETWORK INC,1,0,43,2,52,8647,CA,PLEASANTON,94588,BLACKHAWK NETWORK
2022,BLACKLINE SYSTEMS INC,1,0,36,0,54,6613,CA,WOODLAND HILLS,91367,BLACKLINE SYSTEMS
2022,BLAMELESS INC,2,0,12,2,54,1944,CA,SAN MATEO,94402,BLAMELESS
2022,BLEND LABS INC,7,0,38,1,54,1045,CA,SAN FRANCISCO,94108,BLEND LABS
2022,BLINKPAD INC,10,0,18,0,54,2131,CA,SUNNYVALE,94085,BLINKPAD
2022,BLIZZARD ENTERTAINMENT INC,16,0,34,1,51,2024,CA,IRVINE,92618,BLIZZARD ENTERTAINMENT
2022,BLOCK INC,35,4,395,5,51,9876,CA,OAKLAND,94612,BLOCK
2022,BLOCKSTREAM USA CORPORATION,0,0,24,1,54,6959,CA,MOUNTAIN VIEW,94040,BLOCKSTREAM CORPORATION
2022,BLOOM ENERGY CORPORATION,12,1,31,0,33,5408,CA,SAN JOSE,95134,BLOOM ENERGY CORPORATION
2022,BLUE SHIELD OF CALIFORNIA,1,0,39,2,52,524,CA,EL DORADO HILLS,95762,BLUE SHIELD OF CALIFORNIA
2022,BLUEOWL LLC,0,0,13,0,52,1556,CA,SAN FRANCISCO,94104,BLUEOWL
2022,BLUESKY DATA INC,19,2,54,0,54,7587,CA,MENLO PARK,94025,BLUESKY DATA
2022,BLUESTAR GENOMICS INC,7,0,19,0,54,8193,CA,SAN MATEO,94402,BLUESTAR GENOMICS
2022,BOARDWALK MANAGEMENT LLC D/B/A BOARDWALK INVESTMENTS GROUP,4,0,43,0,52,9781,CA,COSTA MESA,92627,BOARDWALK MANAGEMENT D/B/A BOARDWALK INVESTMENTS GROUP
2022,BODO INC D/B/A BODO AI,13,0,30,0,54,3696,CA,MOSS BEACH,94038,BODO D/B/A BODO AI
2022,BOLT FINANCIAL INC,5,0,34,1,52,2091,CA,SAN FRANCISCO,94102,BOLT FINANCIAL
2022,BOLT MEDICAL INC,1205,44,1810,46,54,5035,CA,CARLSBAD,92008,BOLT MEDICAL
2022,BOX INC,8,0,80,0,51,4444,CA,REDWOOD CITY,94063,BOX
2022,BRAIN CORPORATION,6,0,11,0,54,1781,CA,SAN DIEGO,92121,BRAIN CORPORATION
2022,BRANCH METRICS INC,1,0,10,0,51,8750,CA,PALO ALTO,94306,BRANCH METRICS
2022,BRANTA GROUP INC,11,2,10,0,54,5527,CA,PLEASANTON,94588,BRANTA GROUP
2022,BREAKFORM DESIGN INC,5,0,42,1,54,1289,CA,EL SEGUNDO,90245,BREAKFORM DESIGN
2022,BREX INC,5,1,35,0,52,7957,CA,SAN FRANCISCO,94107,BREX
2022,BRIDGEI2I ANALYTICS SOLUTIONS INC,11,1,11,0,54,6467,CA,FREMONT,94538,BRIDGEI2I ANALYTICS SOLUTIONS
2022,BRIDGENEXUS TECHNOLOGIES INC,11,0,20,1,54,7724,CA,FREMONT,94538,BRIDGENEXUS TECHNOLOGIES
2022,BRIGHTPOINT NORTH AMERICA L P,10,0,13,0,54,1001,CA,IRVINE,92612,BRIGHTPOINT NORTH AMERICA L P
2022,BRILLIO LLC,108,0,94,1,54,1766,CA,SAN RAMON,94583,BRILLIO
2022,BRISTLECONE INC,11,1,16,0,54,5545,CA,SAN JOSE,95113,BRISTLECONE
2022,BROADCOM CORPORATION,8,0,120,10,33,482,CA,SAN JOSE,95131,BROADCOM CORPORATION
2022,BROCADE COMMUNICATIONS SYSTEMS LLC,1,0,33,0,33,9517,CA,SAN JOSE,95131,BROCADE COMMUNICATIONS SYSTEMS
2022,BSH HOME APPLIANCES CORPORATION,1,0,16,1,33,6843,CA,IRVINE,92614,BSH HOME APPLIANCES CORPORATION
2022,BUDLONG AND ASSOCIATES INC,4,0,13,2,54,3390,CA,CAMARILLO,93010,BUDLONG AND ASSOCIATES
2022,BUEHLER ENGINEERING INC,17,0,13,0,54,2455,CA,SACRAMENTO,95811,BUEHLER ENGINEERING
