Fiscal Year,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,USCIS Company Name,slug,companyURL,companyMembersURL,employeesCount,LinkedIn Company Name,LinkedIn Company IDs
2022,7,0,18,0,54,1425,AZ,SCOTTSDALE,85254,ADEMCO,ADEMCO INC,ademco-inc,https://www.linkedin.com/company/ademco-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2234772312%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Ademco, Inc",2,34772312
2022,100,2,538,4,33,2300,AZ,PHOENIX,85054,ADVANCED MICRO DEVICES,ADVANCED MICRO DEVICES INC,amd,https://www.linkedin.com/company/amd,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221497%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,AMD,25043,1497
2022,4,0,13,0,54,9894,AZ,PHOENIX,85034,AERIAL SPHERE,AERIAL SPHERE LLC,aerialsphere,https://www.linkedin.com/company/aerialsphere,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2236014513%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,AerialSphere,29,36014513
2022,15,0,7,2,61,546,AZ,AJO,85321,AJO UNIFIED SCHOOL DIST 15,AJO UNIFIED SCHOOL DIST 15,ajo-unified-district,https://www.linkedin.com/company/ajo-unified-district,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2260114290%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,AJO UNIFIED DISTRICT,3,60114290
2022,2,0,11,0,33,5584,AZ,TUCSON,85743,ALICAT SCIENTIFIC,ALICAT SCIENTIFIC INC,alicat-scientific-inc,https://www.linkedin.com/company/alicat-scientific-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222769642%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Alicat Scientific,85,2769642
2022,12,0,49,0,33,7295,AZ,TEMPE,85281,ALIGN TECHNOLOGY,ALIGN TECHNOLOGY INC,align-technology,https://www.linkedin.com/company/align-technology,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226867%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Align Technology,11293,6867
2022,4,1,5,0,54,5643,AZ,PHOENIX,85009,AMAZON VALLEY ENGINEERING,AMAZON VALLEY ENGINEERING LLC,,,,,,
2022,2,0,5,0,33,2724,AZ,TEMPE,85284,AMKOR TECHNOLOGY,AMKOR TECHNOLOGY INC,amkor-technology,https://www.linkedin.com/company/amkor-technology,https://www.linkedin.com/search/results/people/?currentCompany=%5B%227135%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Amkor Technology, Inc.",6768,7135
2022,15,0,7,0,54,2860,AZ,MESA,85202,ANALYTIC ERA,ANALYTIC ERA LLC,analyticera,https://in.linkedin.com/company/analyticera,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2275428978%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Analytic Era,6,75428978
2022,2,0,18,0,54,454,AZ,TEMPE,85282,ANJU SOFTWARE,ANJU SOFTWARE INC,anju-software,https://www.linkedin.com/company/anju-software/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218778095%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Anju Software,226,18778095
2022,1,0,9,0,54,7941,AZ,SCOTTSDALE,85255,APL LOGISTICS AMERICAS LTD,APL LOGISTICS AMERICAS LTD,apl-logistics,https://www.linkedin.com/company/apl-logistics,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222278459%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,APL Logistics,4615,2278459
2022,1033,11,4295,51,33,4110,AZ,PHOENIX,85014,APPLE,APPLE INC,apple,https://www.linkedin.com/company/apple/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22162479%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Apple,224838,162479
2022,49,1,137,0,54,3710,AZ,CHANDLER,85226,APPSFREEDOM D/B/A PILLIR,APPSFREEDOM INC D/B/A PILLIR,pillir,https://www.linkedin.com/company/pillir,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221044934%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Pillir,74,1044934
2022,7,0,16,1,54,2589,AZ,SCOTTSDALE,85260,ARCORO HOLDING GROUP D B A ARCORO,ARCORO HOLDING GROUP D B A ARCORO,arcorohr,https://www.linkedin.com/company/arcorohr,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2212629847%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Arcoro,164,12629847
2022,11,1,31,1,54,8418,AZ,SCOTTSDALE,85258,AREVON ENERGY,AREVON ENERGY INC,arevon,https://www.linkedin.com/company/arevon,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218408555%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Arevon Energy, Inc.",170,18408555
2022,1,0,5,0,22,1170,AZ,PHOENIX,85004,ARIZONA PUBLIC SERVICE COMPANY APSC APS,ARIZONA PUBLIC SERVICE COMPANY APSC APS,,,,,,
2022,69,0,73,4,61,6696,AZ,TEMPE,85287,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,asuenterprisetech,https://www.linkedin.com/company/asuenterprisetech,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218452939%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Technology at Arizona State University,168,18452939
2022,6,0,7,0,54,7288,AZ,SCOTTSDALE,85260,ARTHA DATA SOLUTIONS,ARTHA DATA SOLUTIONS LLC,artha-data-solutions,https://www.linkedin.com/company/artha-data-solutions,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222852431%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Artha Solutions,192,2852431
2022,23,0,25,2,33,7468,AZ,PHOENIX,85034,ASM AMERICA,ASM AMERICA INC,asm,https://www.linkedin.com/company/asm,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22162552%22%2C%228205717%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,ASM,2201,162552|8205717
2022,25,0,55,1,33,8140,AZ,CHANDLER,85224,ASML US,ASML US LLC,,,,,,
2022,50,0,165,5,33,621,AZ,CHANDLER,85224,ASML US LLP,ASML US LLP,asml,https://www.linkedin.com/company/asml,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223894%22%2C%22993563%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,ASML,31612,3894|993563
2022,7,0,9,0,54,8043,AZ,TUCSON,85719,ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY AURA,ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY AURA,association-of-universities-for-research-in-astronomy,https://www.linkedin.com/company/association-of-universities-for-research-in-astronomy,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226398401%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Association of Universities for Research in Astronomy,141,6398401
2022,3,0,5,0,33,534,AZ,MESA,85205,ATLIS MOTOR VEHICLES,ATLIS MOTOR VEHICLES LLC,atlis-motor-vehicles,https://www.linkedin.com/company/atlis-motor-vehicles,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2216223412%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Atlis Motor Vehicles,93,16223412
2022,1,0,12,0,33,5679,AZ,MESA,85210,AUER PRECISION STAMPING CO,AUER PRECISION STAMPING CO,auer-precision-stamping-co,https://www.linkedin.com/company/auer-precision-stamping-co,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224204290%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Auer Precision Stamping Co,2,4204290
2022,7,0,5,0,92,8043,AZ,TUCSON,85719,AURA SPACE TELESCOPE SCIENCE INSTI,AURA SPACE TELESCOPE SCIENCE INSTI,space-telescope-science-institute,https://uk.linkedin.com/company/space-telescope-science-institute,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22166074%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Space Telescope Science Institute,656,166074
2022,17,1,39,1,54,7016,AZ,MESA,85204,AVIKSOFT,AVIKSOFT LLC,aviksoft-llc,https://in.linkedin.com/company/aviksoft-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2274561412%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,AVIKSOFT LLC,2,74561412
2022,2,0,7,0,54,605,AZ,PHOENIX,85034,AVNET,AVNET INC,avnet,https://www.linkedin.com/company/avnet,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222572%22%2C%221958767%22%2C%2241385331%22%2C%22414535%22%2C%2218765%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Avnet,11204,2572|1958767|41385331|414535|18765
2022,11,0,40,0,33,1227,AZ,SCOTTSDALE,85255,AXON ENTERPRISE,AXON ENTERPRISE INC,axon-protect-life,https://www.linkedin.com/company/axon-protect-life,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218008436%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Axon,2739,18008436
2022,0,0,22,0,51,4866,AZ,SCOTTSDALE,85254,AXWAY,AXWAY INC,axway,https://www.linkedin.com/company/axway,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22162610%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Axway,1781,162610
2022,8,0,18,2,62,7838,AZ,PHOENIX,85013,"AZ SPECIALTY DENTAL SERVICES,","AZ SPECIALTY DENTAL SERVICES, LLC",az-dental,https://www.linkedin.com/company/az-dental,https://www.linkedin.com/search/results/people/?currentCompany=%5B%225002922%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,AZ Dental,16,5002922
2022,13,0,5,0,62,3470,AZ,PHOENIX,85012,BANNER HEALTH,BANNER HEALTH,,,,,,
2022,6,0,23,2,62,2830,AZ,PHOENIX,85012,BANNER MEDICAL GROUP,BANNER MEDICAL GROUP,,,,,,
2022,12,0,12,0,62,8258,AZ,PHOENIX,85012,BANNER UNIVERSITY MEDICAL GROUP,BANNER UNIVERSITY MEDICAL GROUP,banner-health,https://www.linkedin.com/company/banner-health,https://www.linkedin.com/search/results/people/?currentCompany=%5B%228302%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Banner Health,28016,8302
2022,1,0,6,0,52,2507,AZ,MESA,85204,BASELINE MGR,BASELINE MGR LLC,baseline-energy-services,https://www.linkedin.com/company/baseline-energy-services,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223863852%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Baseline Energy Services,71,3863852
2022,0,0,24,0,72,8899,AZ,PHOENIX,85016,BEST WESTERN INTERNATIONAL,BEST WESTERN INTERNATIONAL INC,best-western-hotels-&-resorts,https://www.linkedin.com/company/best-western-hotels-&-resorts/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%227307%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Best Western® Hotels & Resorts,11967,7307
2022,5,0,17,1,54,6539,AZ,PHOENIX,85023,BESTKEY SOLUTIONS,BESTKEY SOLUTIONS INC,key-solutions-ksi,https://www.linkedin.com/company/key-solutions-ksi,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22908698%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Key Solutions, Inc.",148,908698
2022,4,0,23,2,32,7127,AZ,GILBERT,85233,BIO HUMA NETICS,BIO HUMA NETICS INC,biohumanetics,https://www.linkedin.com/company/biohumanetics,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221185065%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Bio Huma Netics, Inc",55,1185065
2022,12,0,8,0,54,7949,AZ,PHOENIX,85028,BLUE SPIRE,BLUE SPIRE INC,blue-spire-inc,https://www.linkedin.com/company/blue-spire-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210416260%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Blue Spire Inc,16,10416260
2022,32,0,84,2,54,3401,AZ,SCOTTSDALE,85254,BLUE YONDER,BLUE YONDER INC,blueyonder,https://in.linkedin.com/company/blueyonder,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222716085%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Blue Yonder,5098,2716085
2022,2,1,10,0,54,7932,AZ,CHANDLER,85226,BNB TECH SOURCE,BNB TECH SOURCE INC,bnb-tech-inc,https://www.linkedin.com/company/bnb-tech-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2289739852%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,BNB Technologies Inc.,9,89739852
2022,6,0,8,0,54,9222,AZ,PHOENIX,85034,CAROLLO ENGINEERS,CAROLLO ENGINEERS INC,carollo-engineers,https://www.linkedin.com/company/carollo-engineers,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2219349%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Carollo Engineers,1214,19349
2022,11,1,77,0,44,8036,AZ,TEMPE,85281,CARVANA,CARVANA LLC,carvana,https://www.linkedin.com/company/carvana,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223143455%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Carvana,6826,3143455
2022,0,0,8,0,52,1476,AZ,CHANDLER,85286,CASCADE FINANCIAL SERVICES,CASCADE FINANCIAL SERVICES,cascadefinancialservices,https://www.linkedin.com/company/cascadefinancialservices,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2216272209%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cascade Financial Services,248,16272209
2022,2,0,5,0,61,523,AZ,CAVE CREEK,85327,CAVE CREEK UNIFIES SCHOOL DISTRICT NO 93,CAVE CREEK UNIFIES SCHOOL DISTRICT NO 93,cave-creek-unified-school-district,https://www.linkedin.com/company/cave-creek-unified-school-district,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22288080%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cave Creek Unified School District,353,288080
2022,30,2,604,0,52,7782,AZ,PHOENIX,85016,CHARLES SCHWAB & COMPANY,CHARLES SCHWAB & COMPANY INC,charles-schwab,https://www.linkedin.com/company/charles-schwab,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221855%22%2C%221856%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Charles Schwab,27640,1855|1856
2022,2,0,89,3,72,8781,AZ,PHOENIX,85054,CHOICE HOTELS INTERNATIONAL SERVICES CORP,CHOICE HOTELS INTERNATIONAL SERVICES CORP,choice-hotels-international,https://www.linkedin.com/company/choice-hotels-international,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226059%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Choice Hotels International,1786,6059
2022,11,1,5,0,44,9540,AZ,TEMPE,85284,CIRCLE K STORES,CIRCLE K STORES INC,circle-k,https://www.linkedin.com/company/circle-k,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2212446%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Circle K,27975,12446
2022,8,0,9,0,54,5364,AZ,CHANDLER,85226,CLAIRVOYANT AI,CLAIRVOYANT AI INC,clairvoyant-llc,https://www.linkedin.com/company/clairvoyant-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223588546%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Clairvoyant,559,3588546
2022,0,0,15,1,51,9117,AZ,CHANDLER,85226,CLARIVATE ANALYTICS US,CLARIVATE ANALYTICS US LLC,clarivate-analytics,https://in.linkedin.com/company/clarivate-analytics,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210950962%22%2C%222502960%22%2C%22204705%22%2C%221120424%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Clarivate,8830,10950962|2502960|204705|1120424
2022,19,0,10,0,54,3210,AZ,GLENDALE,85302,CODEMOXIE SOLUTIONS,CODEMOXIE SOLUTIONS LLC,codemoxie-solutions-llc,https://www.linkedin.com/company/codemoxie-solutions-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2286323497%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CodeMoxie Solutions LLC,23,86323497
2022,0,0,10,0,56,9981,AZ,SCOTTSDALE,85258,COMMUNITY CARE HEALTH NETWORK,COMMUNITY CARE HEALTH NETWORK INC,community-care-health-network-inc.,https://www.linkedin.com/company/community-care-health-network-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2262151513%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Community Care Health Network, Inc.",3,62151513
2022,5,0,24,0,61,1890,AZ,NOGALES,85621,COUNTY OF SANTA CRUZ NOGALES UNIFI,COUNTY OF SANTA CRUZ NOGALES UNIFI,greater-nogales-santa-cruz-county-port-authority,https://www.linkedin.com/company/greater-nogales-santa-cruz-county-port-authority,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2228424206%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Greater Nogales Santa Cruz County Port Authority,1,28424206
2022,8,0,16,0,54,6701,AZ,SCOTTSDALE,85257,CRAFTSMAN PLUS,CRAFTSMAN PLUS INC,craftsmanplus,https://www.linkedin.com/company/craftsmanplus,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210999447%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CRAFTSMAN+,88,10999447
2022,4,0,9,0,54,1334,AZ,TUCSON,85718,CRITICAL PATH INSTITUTE,CRITICAL PATH INSTITUTE,c-path,https://www.linkedin.com/company/c-path,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2295583%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Critical Path Institute (C-Path),156,95583
2022,4,0,45,0,54,1316,AZ,SCOTTSDALE,85258,DARWIN ADVISORY PARTNERS,DARWIN ADVISORY PARTNERS LLC,darwin-advisory-partners,https://www.linkedin.com/company/darwin-advisory-partners,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221248386%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Darwin Research Group,21,1248386
2022,7,0,9,0,61,4178,AZ,PHOENIX,85027,DEER VALLEY UNIFIED SCHOOL DISTRIC,DEER VALLEY UNIFIED SCHOOL DISTRIC,deer-valley-unified-school-district,https://www.linkedin.com/company/deer-valley-unified-school-district,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22879128%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Deer Valley Unified School District,1761,879128
2022,38,1,31,3,61,1846,AZ,CHANDLER,85286,DELTA LEASING DBS QUANTUM HELI,DELTA LEASING INC DBS QUANTUM HELI,delta-leasing,https://www.linkedin.com/company/delta-leasing,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221410690%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Delta Leasing, LLC",37,1410690
2022,20,4,23,0,54,445,AZ,PHOENIX,85020,DIBBLE & ASSO CONSULTING ENGINEERS,DIBBLE & ASSO CONSULTING ENGINEERS,dibble-engineering,https://www.linkedin.com/company/dibble-engineering,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22114573%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Dibble,145,114573
2022,7,2,6,1,54,4701,AZ,PHOENIX,85020,DIGITAL INSIGHTS,DIGITAL INSIGHTS LLC,digital-insight,https://www.linkedin.com/company/digital-insight,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22163460%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Digital Insight,258,163460
2022,16,0,20,1,62,6203,AZ,PHOENIX,85013,DIGNITY HEALTH,DIGNITY HEALTH,dignity-health,https://www.linkedin.com/company/dignity-health,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221627%22%2C%222293063%22%2C%2223253%22%2C%222747381%22%2C%222747341%22%2C%222747386%22%2C%222747364%22%2C%222747361%22%2C%222747384%22%2C%222747362%22%2C%222747345%22%2C%222747389%22%2C%222747367%22%2C%222747346%22%2C%222747343%22%2C%222747388%22%2C%222747366%22%2C%222747347%22%2C%222747369%22%2C%22245496%22%2C%22746731%22%2C%222747370%22%2C%222747390%22%2C%222747352%22%2C%222747375%22%2C%222747350%22%2C%222747372%22%2C%222747373%22%2C%222747379%22%2C%222747354%22%2C%222747376%22%2C%222747355%22%2C%222747377%22%2C%222747359%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Dignity Health,26527,1627|2293063|23253|2747381|2747341|2747386|2747364|2747361|2747384|2747362|2747345|2747389|2747367|2747346|2747343|2747388|2747366|2747347|2747369|245496|746731|2747370|2747390|2747352|2747375|2747350|2747372|2747373|2747379|2747354|2747376|2747355|2747377|2747359
2022,4,0,10,0,62,6540,AZ,PHOENIX,85016,DISTRICT MEDICAL GROUP,DISTRICT MEDICAL GROUP INC,dmgaz,https://www.linkedin.com/company/dmgaz,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221119227%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,District Medical Group,345,1119227
2022,0,1,5,0,52,7074,AZ,TEMPE,85281,DRIVETIME SALES & FINANCE,DRIVETIME SALES & FINANCE LLC,drivetime,https://www.linkedin.com/company/drivetime,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2226168%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,DriveTime,2749,26168
2022,2,0,18,0,54,3489,AZ,PHOENIX,85004,DWL ARCHITECTS PLANNERS,DWL ARCHITECTS PLANNERS INC,dwl-architects---planners-inc,https://www.linkedin.com/company/dwl-architects---planners-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22728349%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"DWL Architects + Planners, Inc.",55,728349
2022,5,0,9,0,54,8080,AZ,PHOENIX,85028,DYTEK SOLUTIONS,DYTEK SOLUTIONS LLC,dytek-solutions,https://www.linkedin.com/company/dytek-solutions,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223145317%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Dytek Solutions,5,3145317
2022,5,0,62,2,51,6211,AZ,SCOTTSDALE,85260,EARLY WARNING SERVICES,EARLY WARNING SERVICES LLC,early-warning-services,https://www.linkedin.com/company/early-warning-services,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2226894%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Early Warning®,1204,26894
2022,50,1,47,0,62,3026,AZ,GILBERT,85297,EAST VALLEY DIABETES & ENDOCRINOLOGY PLC,EAST VALLEY DIABETES & ENDOCRINOLOGY PLC,myazdr,https://www.linkedin.com/company/myazdr,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2254312028%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,East Valley Diabetes and Endocrinology,7,54312028
2022,2,0,5,1,54,3300,AZ,MESA,85212,EDWISE GROUP,EDWISE GROUP LLC,edwise-international,https://www.linkedin.com/company/edwise-international,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221739913%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,EDWISE INTERNATIONAL,395,1739913
2022,0,0,7,0,33,7954,AZ,MESA,85212,ELECTRAMECCANICA,ELECTRAMECCANICA USA LLC,electra-meccanica,https://www.linkedin.com/company/electra-meccanica,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210324198%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,ElectraMeccanica,142,10324198
2022,1,0,6,0,54,2559,AZ,PHOENIX,85032,ELECTRICX QA QC PARTNER,ELECTRICX QA QC PARTNER INC,independent-qa-qc-services-inc,https://www.linkedin.com/company/independent-qa-qc-services-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223883574%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Independent QA/QC Services Inc,4,3883574
