Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name
2022,SYLACAUGA HEALTH CARE AUTHORITY D/B/A COOSA VALLEY MEDICAL CENTER,0,0,1,0,62,2261,AL,SYLACAUGA,35150,SYLACAUGA HEALTH CARE AUTHORITY D/B/A COOSA VALLEY MEDICAL CENTER
2022,TA DISPATCH LLC,0,0,1,0,48,2135,AL,BIRMINGHAM,35218,TA DISPATCH
2022,TAISHTY FOOD LLC,1,0,0,0,72,7358,AL,PIKE ROAD,36064,TAISHTY FOOD
2022,THE HEALTH CARE AUTHORITY OF THE C,2,0,22,0,62,5288,AL,HUNTSVILLE,35801,THE HEALTH CARE AUTHORITY OF THE C
2022,THE HEALTH CARE AUTHORITY OF THE CITY OF ANNISTON D/B/A NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,0,0,1,0,99,0090,AL,ANNISTON,36202,THE HEALTH CARE AUTHORITY OF THE CITY OF ANNISTON D/B/A NORTHEAST ALABAMA REGIONAL MEDICAL CENTER
2022,THE HLTH CARE AUTHORITY FOR BAPTIST HLTH AN AFFILIATE OF UAB HLTH SYS D/B/A BAPTIST HLTH,3,0,1,0,62,4949,AL,MONTGOMERY,36124,THE HLTH CARE AUTHORITY FOR BAPTIST HLTH AN AFFILIATE OF UAB HLTH SYS D/B/A BAPTIST HLTH
2022,THE HOSPITAL AUTHORITY OF THE CITY OF GREENVILLE REGIONAL MEDICAL CENTER OF CENTERAL ALABAMA,0,0,1,0,62,9869,AL,GREENVILLE,36037,THE HOSPITAL AUTHORITY OF THE CITY OF GREENVILLE REGIONAL MEDICAL CENTER OF CENTERAL ALABAMA
2022,THE KEARNS GROUP LLC,1,0,0,0,33,3672,AL,OZARK,36360,THE KEARNS GROUP
2022,THE UNIV OF ALABAMA AT BIRMINGHAM,102,1,180,2,61,5396,AL,BIRMINGHAM,35233,THE UNIV OF ALABAMA AT BIRMINGHAM
2022,THE UNIVERSITY OF ALABAMA,12,0,23,1,61,1138,AL,TUSCALOOSA,35487,THE UNIVERSITY OF ALABAMA
2022,THE UNIVERSITY OF ALABAMA IN HUNTSVILLE,12,0,16,2,61,0830,AL,HUNTSVILLE,35899,THE UNIVERSITY OF ALABAMA IN HUNTSVILLE
2022,THE UNIVERSITY OF WEST ALABAMA,3,0,2,0,61,1100,AL,LIVINGSTON,35470,THE UNIVERSITY OF WEST ALABAMA
2022,THE VALLEY FOUNDATION,1,0,4,1,62,2886,AL,HUNTSVILLE,35801,THE VALLEY FOUNDATION
2022,TIGRISITY INC,1,0,0,0,33,5871,AL,AUBURN,36832,TIGRISITY
2022,TIOS CAPITAL LLC,0,0,4,0,52,6644,AL,BIRMINGHAM,35209,TIOS CAPITAL
2022,TOSYALI INTERNATIONAL LTD,0,1,1,0,33,5503,AL,TUSCALOOSA,35403,TOSYALI INTERNATIONAL LTD
2022,TRINITY MANAGEMENT SERVICES GROUP LLC,1,0,0,0,56,6359,AL,MONTGOMERY,36117,TRINITY MANAGEMENT SERVICES GROUP
2022,"TRINOVA, INC.",1,0,1,0,42,7031,AL,MOBILE,36693,"TRINOVA,."
2022,TRITON MANAGEMENT GROUP INC,0,0,2,0,52,5859,AL,MONTGOMERY,36117,TRITON MANAGEMENT GROUP
2022,TROY UNIV,7,0,11,0,61,1102,AL,TROY,36082,TROY UNIV
2022,TTL INC,9,0,5,0,54,5231,AL,TUSCALOOSA,35401,TTL
2022,TUSKEGEE UNIVERSITY,5,0,4,0,61,8878,AL,TUSKEGEE,36088,TUSKEGEE UNIVERSITY
2022,TW ORTHODONTICS LLC,1,0,0,0,62,5917,AL,ENTERPRISE,36330,TW ORTHODONTICS
2022,TWO MAIDS FRANCHISING LLC,0,0,1,0,56,3770,AL,BIRMINGHAM,35203,TWO MAIDS FRANCHISING
2022,UAB HEALTH SYSTEM,1,0,0,0,56,2994,AL,BIRMINGHAM,35233,UAB HEALTH SYSTEM
2022,UNIFY SYSTEMS INC,1,0,3,0,54,5922,AL,MONTGOMERY,36117,UNIFY SYSTEMS
2022,UNIV OF NORTH ALABAMA,0,0,4,0,61,0893,AL,FLORENCE,35632,UNIV OF NORTH ALABAMA
2022,UNIV OF SOUTH ALABAMA,10,0,14,0,61,7348,AL,MOBILE,36688,UNIV OF SOUTH ALABAMA
2022,UNIVERSITY OF ALABAMA HEALTH SERVI,60,1,29,0,62,9108,AL,BIRMINGHAM,35233,UNIVERSITY OF ALABAMA HEALTH SERVI
2022,USA HEALTHCARE AUTHORITY,1,0,0,0,62,8539,AL,MOBILE,36688,USA HEALTHCARE AUTHORITY
2022,USA HEALTHCARE MANAGEMENT LLC,6,0,8,0,62,6255,AL,MOBILE,36688,USA HEALTHCARE MANAGEMENT
2022,VAJRASOFT LLC,1,0,1,1,54,3662,AL,BIRMINGHAM,35226,VAJRASOFT
2022,VALLEY RUBBER LLC,0,0,1,0,32,9510,AL,FALKVILLE,35622,VALLEY RUBBER
2022,VAUGHAN PHYSICIAN PRACTICES LLC,1,0,2,0,62,1435,AL,SELMA,36701,VAUGHAN PHYSICIAN PRACTICES
2022,VEL TRUE TECHNOLOGIES LLC,9,0,10,2,54,8013,AL,CLANTON,35045,VEL TRUE TECHNOLOGIES
2022,VERCASTER INC,1,1,0,0,56,7295,AL,AUBURN,36832,VERCASTER
2022,VIVIAN MORA AGENCY INC,0,0,1,0,52,3289,AL,BIRMINGHAM,35216,VIVIAN MORA AGENCY
2022,VT MOBILE AEROSPACE ENGRG INC,7,0,41,0,33,0724,AL,MOBILE,36615,VT MOBILE AEROSPACE ENGRG
2022,VULCAN MATERIALS COMPANY,0,0,1,0,21,9133,AL,BIRMINGHAM,35242,VULCAN MATERIALS COMPANY
2022,WARREN AVERETT COMPANIES LLC,3,0,1,1,54,4397,AL,MONTGOMERY,36109,WARREN AVERETT COMPANIES
2022,WELLBORN FOREST PRODUCTS INC WF CABINETRY,0,0,2,0,32,2901,AL,ALEXANDER CITY,35010,WELLBORN FOREST PRODUCTS WF CABINETRY
2022,WHATLEY HLTH SVCS INC,0,0,1,0,62,7781,AL,TUSCALOOSA,35403,WHATLEY HLTH SVCS
2022,WILSON IT SOLUTIONS LLC,4,0,0,0,54,8441,AL,BIRMINGHAM,35242,WILSON IT SOLUTIONS
2022,ADVANCED PHYSICAL THERAPY INC,0,0,2,0,62,7667,AK,ANCHORAGE,99507,ADVANCED PHYSICAL THERAPY
2022,ALASKA HEART INST LLC,1,0,1,0,62,5692,AK,ANCHORAGE,99508,ALASKA HEART INST
2022,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,0,0,4,0,62,2721,AK,ANCHORAGE,99508,ALASKATIVE TRIBAL HEALTH CONSORTIUM
2022,ALASKA PACIFIC BEVERAGE COMPANY LLC DBA 49TH STATE BREWING,1,0,0,0,31,6317,AK,ANCHORAGE,99501,ALASKA PACIFIC BEVERAGE COMPANY 49TH STATE BREWING
2022,ALASKA PACIFIC UNIVERSITY,0,0,1,0,61,3588,AK,ANCHORAGE,99508,ALASKA PACIFIC UNIVERSITY
2022,ANCHORAGE COMMUNITY MENTAL HEALTH,2,0,2,0,62,2394,AK,ANCHORAGE,99508,ANCHORAGE COMMUNITY MENTAL HEALTH
2022,ANCHORAGE SCHOOL DISTRICT,2,0,3,0,61,0078,AK,ANCHORAGE,99504,ANCHORAGE SCHOOL DISTRICT
2022,ARCTIC SLOPE REGIONAL CORPORATION,0,0,1,0,21,4137,AK,ANCHORAGE,99503,ARCTIC SLOPE REGIONAL CORPORATION
2022,BARTLETT REGIONAL HOSPITAL,1,0,0,0,62,8538,AK,JUNEAU,99801,BARTLETT REGIONAL HOSPITAL
2022,BERING STRAIT SCHOOL DISTRICT,4,0,0,0,61,8118,AK,UNALAKLEET,99684,BERING STRAIT SCHOOL DISTRICT
2022,DENALI BOROUGH SCHOOL DISTRICT,2,0,0,0,61,3357,AK,HEALY,99743,DENALI BOROUGH SCHOOL DISTRICT
2022,DIGITAL REACH ONLINE PRESENCE MGMT,0,0,2,0,54,0101,AK,ANCHORAGE,99501,DIGITAL REACH ONLINE PRESENCE MGMT
2022,FOUNDATION HEALTH LLC DBA FAIRBANKS MEMORIAL HOSPITAL,0,0,0,1,62,1580,AK,FAIRBANKS,99701,FOUNDATION HEALTH FAIRBANKS MEMORIAL HOSPITAL
2022,GALEN HOSP ALASKA INC D/B/A ALASKA,1,0,2,0,62,0033,AK,ANCHORAGE,99508,GALEN HOSP ALASKA D/B/A ALASKA
2022,HOLITNA CONSTRUCTION LLC,0,0,0,1,23,5079,AK,ANCHORAGE,99503,HOLITNA CONSTRUCTION
2022,KODIAK ISLAND BOROUGH SCHOOL DISTRICT,1,0,1,0,61,0106,AK,KODIAK,99615,KODIAK ISLAND BOROUGH SCHOOL DISTRICT
2022,LOWER YUKON SCHOOL DISTRICT,8,0,0,0,61,7691,AK,MOUNTAIN VILLAGE,99632,LOWER YUKON SCHOOL DISTRICT
2022,MANIILAQ ASSOCIATION INC,1,0,0,0,62,1461,AK,KOTZEBUE,99752,MANIILAQ ASSOCIATION
2022,MAT SU VALLEY III LLC,1,0,0,0,62,7348,AK,PALMER,99645,MAT SU VALLEY III
2022,NORTHWEST ELECTRICAL SERVICES LLC,0,0,1,0,33,4148,AK,ANCHORAGE,99516,NORTHWEST ELECTRICAL SERVICES
2022,OPTIMERA INC,0,0,1,0,99,0184,AK,UNALASKA,99685,OPTIMERA
2022,"RIM ARCHITECTS, LLC",1,0,0,0,54,1865,AK,ANCHORAGE,99501,"RIM ARCHITECTS,"
2022,TECK ALASKA INC,1,0,0,0,21,0390,AK,ANCHORAGE,99503,TECK ALASKA
2022,UNIV OF ALASKA FAIRBANKS,9,0,27,0,61,0147,AK,FAIRBANKS,99775,UNIV OF ALASKA FAIRBANKS
2022,UNIVERSITY OF ALASKA,1,0,1,0,61,0148,AK,ANCHORAGE,99508,UNIVERSITY OF ALASKA
2022,YUKON KUSKOKWIM HEALTH CORPORATION,1,0,2,0,62,1414,AK,BETHEL,99559,YUKON KUSKOKWIM HEALTH CORPORATION
2022,100 CHIRO HEIM LLC DBA 100 CHIROPRACTIC,7,0,11,1,62,6555,AZ,MESA,85205,100 CHIRO HEIM 100 CHIROPRACTIC
2022,1028 MICROPATENT,0,0,1,0,99,8616,AZ,CHANDLER,85226,1028 MICROPATENT
2022,1ST DENTAL CARE LLC,0,0,1,0,62,5408,AZ,SIERRA VISTA,85635,1ST DENTAL CARE
2022,4 PEAKS BUSINESS SOLUTION LLC,8,0,4,1,54,3239,AZ,PHOENIX,85045,4 PEAKS BUSINESS SOLUTION
2022,ABDUL Q MEMON MD PLLC DBA CARDIOVA,2,0,1,0,62,0588,AZ,GLOBE,85501,ABDUL Q MEMON MD PLLC CARDIOVA
2022,"ACCELERATE DIAGNOSTICS, INC.",1,0,0,0,32,2256,AZ,TUCSON,85714,"ACCELERATE DIAGNOSTICS,."
2022,ACCURATE CORROSION CONTROL INC,0,0,1,0,23,1606,AZ,GLENDALE,85307,ACCURATE CORROSION CONTROL
2022,ACE SOFTWARE LLC,1,1,10,1,54,9304,AZ,GLENDALE,85304,ACE SOFTWARE
2022,ACTIVECLASS INC,0,0,1,0,54,1400,AZ,SCOTTSDALE,85260,ACTIVECLASS
2022,ADELANTE HEALTHCARE INC,2,0,4,0,62,7821,AZ,PHOENIX,85012,ADELANTE HEALTHCARE
2022,ADEMCO INC,7,0,18,0,54,1425,AZ,SCOTTSDALE,85254,ADEMCO
2022,ADESA US AUCTION LLC,0,0,1,0,44,5873,AZ,TEMPE,85281,ADESA US AUCTION
2022,ADMIRAL INSTRUMENTS LLC,0,0,1,0,33,2415,AZ,TEMPE,85281,ADMIRAL INSTRUMENTS
2022,ADP DISTRIBUTORS USA INC,1,0,0,0,42,3171,AZ,MESA,85202,ADP DISTRIBUTORS
2022,ADROIT AFFINE LLC,1,0,2,0,54,8516,AZ,PHOENIX,85027,ADROIT AFFINE
2022,ADVANCED MECHANICAL T3ECHNOLOGIES,0,0,1,0,99,9237,AZ,PHOENIX,85003,ADVANCED MECHANICAL T3ECHNOLOGIES
2022,ADVANCED MICRO DEVICES INC,100,2,538,4,33,2300,AZ,PHOENIX,85054,ADVANCED MICRO DEVICES
2022,ADVISOR GROUP INC,0,0,3,0,52,3854,AZ,PHOENIX,85012,ADVISOR GROUP
2022,AEM INTERNATIONAL US LTD,1,0,0,0,33,5855,AZ,CHANDLER,85226,AEM INTERNATIONAL US LTD
2022,AERIAL SPHERE LLC,4,0,13,0,54,9894,AZ,PHOENIX,85034,AERIAL SPHERE
2022,AEROTEC INTERNATIONAL INC,0,0,1,0,33,8073,AZ,PHOENIX,85040,AEROTEC INTERNATIONAL
2022,AGUILA ELEMENTARY SCHOOL DISTRICT 63,9,0,2,0,61,0507,AZ,AGUILA,85320,AGUILA ELEMENTARY SCHOOL DISTRICT 63
2022,AJO UNIFIED SCHOOL DIST 15,15,0,7,2,61,0546,AZ,AJO,85321,AJO UNIFIED SCHOOL DIST 15
2022,ALICAT SCIENTIFIC INC,2,0,11,0,33,5584,AZ,TUCSON,85743,ALICAT SCIENTIFIC
2022,ALIGN TECHNOLOGY INC,12,0,49,0,33,7295,AZ,TEMPE,85281,ALIGN TECHNOLOGY
2022,ALPHACORE INC,0,0,2,0,54,0048,AZ,TEMPE,85281,ALPHACORE
2022,ALTAR VALLEY SCHOOL DISTRICT 51,0,0,2,0,61,7667,AZ,TUCSON,85736,ALTAR VALLEY SCHOOL DISTRICT 51
2022,AMAZON VALLEY ENGINEERING LLC,4,1,5,0,54,5643,AZ,PHOENIX,85009,AMAZON VALLEY ENGINEERING
2022,AMKOR TECHNOLOGY INC,2,0,5,0,33,2724,AZ,TEMPE,85284,AMKOR TECHNOLOGY
2022,AMSAFE INC,0,0,1,0,33,3619,AZ,PHOENIX,85043,AMSAFE
2022,ANALYTIC ERA LLC,15,0,7,0,54,2860,AZ,MESA,85202,ANALYTIC ERA
2022,AND GO CONCEPTS LLC D/B/A SALAD AND GO,4,0,3,0,72,4415,AZ,PHOENIX,85009,AND GO CONCEPTS D/B/A SALAD AND GO
2022,ANJU SOFTWARE INC,2,0,18,0,54,0454,AZ,TEMPE,85282,ANJU SOFTWARE
2022,ANNEXUS MGMT CO LLC,0,0,1,0,52,1370,AZ,SCOTTSDALE,85260,ANNEXUS MGMT CO
2022,ANTELOPE UNION HIGH SCHOOL DISTRICT NUMBER 50,2,0,0,0,61,7394,AZ,WELLTON,85356,ANTELOPE UNION HIGH SCHOOL DISTRICT NUMBER 50
2022,AP PROFESSIONALS OF PHOENIX LLC,1,0,0,0,56,4506,AZ,SCOTTSDALE,85251,AP PROFESSIONALS OF PHOENIX
2022,APL LOGISTICS AMERICAS LTD,1,0,9,0,54,7941,AZ,SCOTTSDALE,85255,APL LOGISTICS AMERICAS LTD
2022,APPLE INC,1033,11,4295,51,33,4110,AZ,PHOENIX,85014,APPLE
2022,APPLIED MICROARRAYS INC,1,0,0,0,33,8576,AZ,TEMPE,85284,APPLIED MICROARRAYS
2022,APPSFREEDOM INC D/B/A PILLIR,49,1,137,0,54,3710,AZ,CHANDLER,85226,APPSFREEDOM D/B/A PILLIR
2022,ARCHITECTURAL RESOURCE TEAM INC,6,0,3,0,54,7676,AZ,PHOENIX,85014,ARCHITECTURAL RESOURCE TEAM
2022,ARCHITEKTON INC,1,0,0,0,54,6693,AZ,TEMPE,85281,ARCHITEKTON
2022,ARCORO HOLDING GROUP D B A ARCORO,7,0,16,1,54,2589,AZ,SCOTTSDALE,85260,ARCORO HOLDING GROUP D B A ARCORO
2022,AREVON ENERGY INC,0,0,2,0,22,8418,AZ,SCOTTSDALE,85258,AREVON ENERGY
2022,AREVON ENERGY INC,11,1,31,1,54,8418,AZ,SCOTTSDALE,85258,AREVON ENERGY
2022,ARI MEX FORWARDING AGENTS INC,0,1,0,0,48,2978,AZ,DOUGLAS,85607,ARI MEX FORWARDING AGENTS
2022,ARIZONA ADVANCED SURGERY LLC,1,0,0,0,62,6310,AZ,MESA,85202,ARIZONA ADVANCED SURGERY
2022,"ARIZONA ARTHRITIS & RHEUMATOLOGY ASSOCIATES, P.C.",1,0,0,0,62,5242,AZ,PHOENIX,85032,"ARIZONA ARTHRITIS & RHEUMATOLOGY ASSOCIATES, P.C."
2022,ARIZONA ASSOCIATION OF COMMUNITY HEALTH CENTERS DBA ARIZONA ALLIANCE FOR COMMUNITY HEALTH CENTERS,1,0,0,0,81,4702,AZ,PHOENIX,85034,ARIZONA ASSOCIATION OF COMMUNITY HEALTH CENTERS ARIZONA ALLIANCE FOR COMMUNITY HEALTH CENTERS
2022,"ARIZONA AUTISM CHARTER SCHOOLS, INC.",1,0,0,0,61,2127,AZ,PHOENIX,85014,"ARIZONA AUTISM CHARTER SCHOOLS,."
2022,ARIZONA CENTER FOR HEMATOLOGY AND,0,0,1,0,62,0581,AZ,GLENDALE,85306,ARIZONA CENTER FOR HEMATOLOGY AND
2022,ARIZONA COMMERCE AUTHORITY,1,0,0,0,92,6396,AZ,PHOENIX,85007,ARIZONA COMMERCE AUTHORITY
2022,ARIZONA GRAND RESORT GROUP LLC,1,0,0,0,72,6451,AZ,PHOENIX,85044,ARIZONA GRAND RESORT GROUP
2022,ARIZONA INPATIENT MEDICINE ASSO,1,0,1,0,62,7826,AZ,TUCSON,85715,ARIZONA INPATIENT MEDICINE ASSO
2022,ARIZONA KIDNEY DISEASE & HYPERTENSION CENTER LLC,4,0,0,0,62,9487,AZ,PHOENIX,85018,ARIZONA KIDNEY DISEASE & HYPERTENSION CENTER
2022,ARIZONA PUBLIC SERVICE COMPANY APSC APS,1,0,5,0,22,1170,AZ,PHOENIX,85004,ARIZONA PUBLIC SERVICE COMPANY APSC APS
2022,ARIZONA REGIONAL MULTIPLE LISTING SERVICE INC,0,0,1,0,53,4302,AZ,TEMPE,85281,ARIZONA REGIONAL MULTIPLE LISTING SERVICE
2022,ARIZONA STATE UNIVERSITY,69,0,73,4,61,6696,AZ,TEMPE,85287,ARIZONA STATE UNIVERSITY
2022,ARRINGTON WATKINS ARCHITECTS LLC,3,1,3,0,54,9271,AZ,PHOENIX,85016,ARRINGTON WATKINS ARCHITECTS
2022,ARRIVIA INC,0,0,2,0,56,3522,AZ,SCOTTSDALE,85254,ARRIVIA
2022,ARTHA DATA SOLUTIONS LLC,6,0,7,0,54,7288,AZ,SCOTTSDALE,85260,ARTHA DATA SOLUTIONS
2022,ASARCO LLC,2,0,1,0,21,6284,AZ,SAHUARITA,85629,ASARCO
2022,ASB INFOTECH LLC,1,0,4,0,54,1528,AZ,PHOENIX,85027,ASB INFOTECH
2022,ASHUSA INC,1,0,0,0,22,0239,AZ,TEMPE,85283,ASHUSA
2022,ASI OPERATIONS LLC,0,0,1,0,22,5055,AZ,TEMPE,85283,ASI OPERATIONS
2022,ASKREPLY INC D/B/A B2GNOW,2,0,1,0,54,7731,AZ,PHOENIX,85007,ASKREPLY D/B/A B2GNOW
2022,ASM AMERICA INC,23,0,25,2,33,7468,AZ,PHOENIX,85034,ASM AMERICA
2022,ASML US LLC,25,0,55,1,33,8140,AZ,CHANDLER,85224,ASML US
2022,ASML US LLP,50,0,165,5,33,0621,AZ,CHANDLER,85224,ASML US LLP
2022,ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY AURA,7,0,9,0,54,8043,AZ,TUCSON,85719,ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY AURA
2022,ASTRA CANYON GROUP LLC,24,0,2,0,54,2014,AZ,TUCSON,85712,ASTRA CANYON GROUP
2022,ATLIS MOTOR VEHICLES LLC,3,0,5,0,33,0534,AZ,MESA,85205,ATLIS MOTOR VEHICLES
2022,AUER PRECISION STAMPING CO,1,0,12,0,33,5679,AZ,MESA,85210,AUER PRECISION STAMPING CO
2022,AURA SPACE TELESCOPE SCIENCE INSTI,7,0,5,0,92,8043,AZ,TUCSON,85719,AURA SPACE TELESCOPE SCIENCE INSTI
2022,AVIKSOFT LLC,17,1,39,1,54,7016,AZ,MESA,85204,AVIKSOFT
2022,AVNET INC,2,0,7,0,54,0605,AZ,PHOENIX,85034,AVNET
2022,AXON ENTERPRISE INC,11,0,40,0,33,1227,AZ,SCOTTSDALE,85255,AXON ENTERPRISE
2022,AXWAY INC,0,0,22,0,51,4866,AZ,SCOTTSDALE,85254,AXWAY
2022,AZ SCIENCE CTR,1,0,0,0,71,0558,AZ,PHOENIX,85004,AZ SCIENCE CTR
2022,AZ SOURCING LLC,1,0,0,0,23,0316,AZ,SCOTTSDALE,85260,AZ SOURCING
2022,"AZ SPECIALTY DENTAL SERVICES, LLC",8,0,18,2,62,7838,AZ,PHOENIX,85013,"AZ SPECIALTY DENTAL SERVICES,"
2022,AZ STATE UNIV FDN FOR A NEW AMERICAN UNIV,2,0,0,0,81,1042,AZ,TEMPE,85280,AZ STATE UNIV FDN FOR A NEW AMERICAN UNIV
2022,AZTEC ENGINEERING GROUP INC,2,0,2,0,54,1208,AZ,PHOENIX,85008,AZTEC ENGINEERING GROUP
2022,BABBITT SMITH ENGINEERING LLC,1,0,2,1,54,8775,AZ,MESA,85203,BABBITT SMITH ENGINEERING
2022,BABOQUIVARI UNIFIED SCHOOL DIST 40,7,0,0,0,61,8016,AZ,SELLS,85634,BABOQUIVARI UNIFIED SCHOOL DIST 40
2022,BANNER HEALTH,13,0,5,0,62,3470,AZ,PHOENIX,85012,BANNER HEALTH
2022,BANNER MED GRP COLORADO,1,0,0,0,62,2831,AZ,PHOENIX,85012,BANNER MED GRP COLORADO
2022,BANNER MEDICAL GROUP,6,0,23,2,62,2830,AZ,PHOENIX,85012,BANNER MEDICAL GROUP
2022,BANNER UNIVERSITY MEDICAL GROUP,12,0,12,0,62,8258,AZ,PHOENIX,85012,BANNER UNIVERSITY MEDICAL GROUP
2022,BAR S  FOODS CO,0,0,1,0,42,9987,AZ,PHOENIX,85018,BAR S  FOODS CO
2022,BARR CREDIT SERVICES INC,0,0,1,0,52,6481,AZ,TUCSON,85714,BARR CREDIT SERVICES
2022,BASELINE MGR LLC,1,0,6,0,52,2507,AZ,MESA,85204,BASELINE MGR
2022,BASIS EDUCATIONAL GROUP LLC D/B/A BASIS ED,0,0,1,0,61,1733,AZ,SCOTTSDALE,85258,BASIS EDUCATIONAL GROUP D/B/A BASIS ED
2022,BENCHMARK ELECTRONICS INC,0,0,2,0,33,1011,AZ,TEMPE,85281,BENCHMARK ELECTRONICS
2022,BEST WESTERN INTERNATIONAL INC,0,0,24,0,72,8899,AZ,PHOENIX,85016,BEST WESTERN INTERNATIONAL
2022,BESTKEY SOLUTIONS INC,5,0,17,1,54,6539,AZ,PHOENIX,85023,BESTKEY SOLUTIONS
2022,BFO LLC,1,0,4,0,54,3605,AZ,SCOTTSDALE,85251,BFO
2022,BHP MINERALS SERVICE COMPANY,1,0,1,1,21,2380,AZ,TUCSON,85704,BHP MINERALS SERVICE COMPANY
2022,BIO HUMA NETICS INC,4,0,23,2,32,7127,AZ,GILBERT,85233,BIO HUMA NETICS
2022,BIOCARE INC,0,0,1,0,42,6720,AZ,TEMPE,85282,BIOCARE
2022,BIRD ACQUISITION LLC,0,1,0,0,61,4915,AZ,PHOENIX,85027,BIRD ACQUISITION
2022,BITDEER INC,1,0,0,0,51,6705,AZ,CHANDLER,85226,BITDEER
2022,BLACK FUR BIOMEDICAL LLC,1,0,0,0,99,6303,AZ,TUCSON,85718,BLACK FUR BIOMEDICAL
2022,BLOCK SCIENCE INC,7,0,2,0,54,9715,AZ,TEMPE,85282,BLOCK SCIENCE
2022,BLUE CROSS BLUE SHIELD OF ARIZONA,0,0,2,0,52,4538,AZ,PHOENIX,85021,BLUE CROSS BLUE SHIELD OF ARIZONA
2022,BLUE SPIRE INC,12,0,8,0,54,7949,AZ,PHOENIX,85028,BLUE SPIRE
2022,BLUE YONDER INC,0,0,1,0,51,3401,AZ,SCOTTSDALE,85254,BLUE YONDER
2022,BLUE YONDER INC,32,0,84,2,54,3401,AZ,SCOTTSDALE,85254,BLUE YONDER
2022,BLUEDOT LLC,1,0,0,0,99,0229,AZ,GLENDALE,85306,BLUEDOT
2022,BNB TECH SOURCE INC,2,1,10,0,54,7932,AZ,CHANDLER,85226,BNB TECH SOURCE
2022,BRIDGECREST ACCEPTANCE CORP,0,0,0,1,44,7346,AZ,TEMPE,85281,BRIDGECREST ACCEPTANCE CORP
2022,BRIDGECREST ACCEPTANCE CORPORATION,0,0,1,0,52,7349,AZ,TEMPE,85281,BRIDGECREST ACCEPTANCE CORPORATION
2022,BRIGHTSIDE BENEFIT INC,0,0,3,0,52,8781,AZ,CHANDLER,85225,BRIGHTSIDE BENEFIT
2022,BUCKEYE ELEMENTARY SCHOOL DISTRICT 33,8,0,1,0,61,0496,AZ,BUCKEYE,85326,BUCKEYE ELEMENTARY SCHOOL DISTRICT 33
2022,CABLE ONE INC DBA SPARKLIGHT,0,0,1,0,99,0083,AZ,PHOENIX,85012,CABLE ONE SPARKLIGHT
2022,CABLE ONE INC DBA SPARKLIGHT,1,0,2,0,51,0083,AZ,PHOENIX,85012,CABLE ONE SPARKLIGHT
2022,CALROY HEALTH SCIENCES LLC,0,0,1,0,44,0259,AZ,SCOTTSDALE,85260,CALROY HEALTH SCIENCES
2022,CANYON STATE ELECTRIC CO INC,0,0,1,0,23,4675,AZ,PHOENIX,85008,CANYON STATE ELECTRIC CO
2022,CAREER SUCCESS SCHOOLS,0,0,0,1,61,0455,AZ,SCOTTSDALE,85250,CAREER SUCCESS SCHOOLS
2022,CARLOTA COPPER COMPANY,0,0,2,0,21,2503,AZ,MIAMI,85539,CARLOTA COPPER COMPANY
2022,CAROLLO ENGINEERS INC,6,0,8,0,54,9222,AZ,PHOENIX,85034,CAROLLO ENGINEERS
2022,CARVANA LLC,11,1,77,0,44,8036,AZ,TEMPE,85281,CARVANA
2022,CARVANA LOGISTICS LLC,1,0,4,0,44,9930,AZ,TEMPE,85281,CARVANA LOGISTICS
2022,CASA DEL NINO BILLINGUAL MONTESSOR,0,0,3,0,61,2074,AZ,CHANDLER,85248,CASA DEL NINO BILLINGUAL MONTESSOR
2022,CASCADE FINANCIAL SERVICES,0,0,8,0,52,1476,AZ,CHANDLER,85286,CASCADE FINANCIAL SERVICES
2022,CASH FLOW MANAGEMENT INC,1,0,1,0,54,4074,AZ,CHANDLER,85226,CASH FLOW MANAGEMENT
2022,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT #16,0,0,1,0,61,6026,AZ,TUCSON,85718,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT #16
2022,CAVE CREEK UNIFIES SCHOOL DISTRICT NO 93,2,0,5,0,61,0523,AZ,CAVE CREEK,85327,CAVE CREEK UNIFIES SCHOOL DISTRICT NO 93
2022,CBC GROUP INC,0,0,2,0,42,3309,AZ,PHOENIX,85040,CBC GROUP
2022,CEDARS HEART CLINIC PLLC,1,0,0,0,62,1867,AZ,CHANDLER,85224,CEDARS HEART CLINIC PLLC
2022,CELTIC CROSS HOLDINGS INC,3,0,1,1,54,7550,AZ,SCOTTSDALE,85260,CELTIC CROSS HOLDINGS
2022,CELTIC PROPERTY MGMT LLC,0,0,1,0,53,9197,AZ,SCOTTSDALE,85260,CELTIC PROPERTY MGMT
2022,"CEMEX CONSTRUCTION MATERIALS SOUTH, LLC",1,0,0,0,32,7986,AZ,SCOTTSDALE,85260,"CEMEX CONSTRUCTION MATERIALS SOUTH,"
2022,CENTRAL ARIZONA HEART SPECIALISTS,2,1,3,1,62,7700,AZ,CHANDLER,85224,CENTRAL ARIZONA HEART SPECIALISTS
