Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,LinkedIn ID
2022,NEWRISTICS LLC,12,0,15,0,54,3778,AZ,SCOTTSDALE,85258,NEWRISTICS,
2022,NEXTIVA,3,0,8,0,51,926,AZ,SCOTTSDALE,85256,NEXTIVA,
2022,NFRA INC,6,0,8,0,54,2059,AZ,PHOENIX,85012,NFRA,
2022,NIKOLA CORPORATION,19,0,47,0,33,1876,AZ,PHOENIX,85040,NIKOLA CORPORATION,
2022,NORTONLIFELOCK INC,10,0,73,1,54,1864,AZ,TEMPE,85281,NORTONLIFELOCK,
2022,NQUEUE BILLBACK LLC,2,0,6,2,54,4388,AZ,TEMPE,85284,NQUEUE BILLBACK,
2022,NUCLEUSTEQ INC,6,0,8,0,54,6181,AZ,PHOENIX,85050,NUCLEUSTEQ,
2022,NVEST INC,2,0,9,0,52,5125,AZ,TUCSON,85701,NVEST,
2022,ONESTOPD SOLUTIONS INC,6,0,15,0,54,3461,AZ,PHOENIX,85027,ONESTOPD SOLUTIONS,
2022,OPENDOOR LABS INC,3,0,39,0,53,5399,AZ,TEMPE,85281,OPENDOOR LABS,
2022,OPTILAB LLC,3,0,19,1,54,8698,AZ,PHOENIX,85012,OPTILAB,
2022,PARADIGM TECH CONSULTING LLC,44,0,82,6,54,875,AZ,SCOTTSDALE,85260,PARADIGM TECH CONSULTING,
2022,PEM INVESTEMENTS LLC,3,0,6,0,52,1928,AZ,PHOENIX,85018,PEM INVESTEMENTS,
2022,PENDERGAST ELEMENTARY SCHOOL DISTRICT,14,0,17,2,61,522,AZ,PHOENIX,85037,PENDERGAST ELEMENTARY SCHOOL DISTRICT,
2022,PEORIA UNIFIED SCHOOL DISTRICT,5,0,8,0,61,488,AZ,GLENDALE,85306,PEORIA UNIFIED SCHOOL DISTRICT,
2022,PETSMART LLC F/K/A PETSMART INC,4,0,44,1,45,4325,AZ,PHOENIX,85027,PETSMART F/K/A PETSMART,
2022,PHOENIX ELEMENTARY SCHOOL DISTRICT,8,0,6,0,61,478,AZ,PHOENIX,85006,PHOENIX ELEMENTARY SCHOOL DISTRICT,
2022,PLANETARY SCIENCE INSTITUTE,2,0,6,1,54,5263,AZ,TUCSON,85719,PLANETARY SCIENCE INSTITUTE,
2022,PLEXUS WORLDWIDE LLC,0,0,5,0,45,1152,AZ,SCOTTSDALE,85258,PLEXUS WORLDWIDE,
2022,POLYRIFIC LLC,2,0,13,1,54,440,AZ,GILBERT,85296,POLYRIFIC,
2022,PRICE KONG & COMPANY CPA PA,1,0,5,0,54,1246,AZ,PHOENIX,85012,PRICE KONG & COMPANY CPA PA,
2022,PRIVATE NATIONAL MORTGAGE ACCEPTAN,18,0,48,0,52,587,AZ,PHOENIX,85034,PRIVATETIONAL MORTGAGE ACCEPTAN,
2022,PROQUEST LLC,0,0,5,1,51,3855,AZ,CHANDLER,85226,PROQUEST,
2022,PROTEAM LLC,7,0,10,0,54,7299,AZ,PHOENIX,85054,PROTEAM,
2022,RADIUSAI,39,0,35,2,54,6801,AZ,TEMPE,85281,RADIUSAI,
2022,RADIXLINK INC,16,0,16,0,54,41,AZ,CHANDLER,85226,RADIXLINK,
2022,REGION TECHNOLOGIES INC,5,0,14,0,54,7358,AZ,PHOENIX,85028,REGION TECHNOLOGIES,
2022,REPUBLIC SERVICES INC,0,0,18,0,56,6904,AZ,PHOENIX,85054,REPUBLIC SERVICES,
2022,REPUTATION COM INC,3,0,17,0,51,9907,AZ,SCOTTSDALE,85257,REPUTATION COM,
2022,REVSPRING INC,5,0,10,0,54,5614,AZ,PHOENIX,85085,REVSPRING,
2022,RIIM LLC,1,0,12,0,54,4391,AZ,SCOTTSDALE,85260,RIIM,
2022,ROGERS CORPORATION,8,0,7,0,54,3860,AZ,CHANDLER,85224,ROGERS CORPORATION,
2022,SAVVY DATA SOLUTIONS INC,4,1,9,1,54,1706,AZ,MESA,85203,SAVVY DATA SOLUTIONS,
2022,SCOTTSDALE UNIFIED SCHOOL DISTRICT NO 48,7,2,8,0,61,535,AZ,SCOTTSDALE,85251,SCOTTSDALE UNIFIED SCHOOL DISTRICT NO 48,
2022,SECURE MEDICAL INC,10,0,6,0,54,8159,AZ,TEMPE,85283,SECURE MEDICAL,
2022,SEG INC,1,0,5,0,61,5204,AZ,SCOTTSDALE,85258,SEG,
2022,SEMICONDUCTOR COMPONENTS INDUSTRIE,16,2,86,4,33,2817,AZ,PHOENIX,85008,SEMICONDUCTOR COMPONENTS INDUSTRIE,
2022,SENDER INC D/B/A SENDOSO,1,0,6,0,51,3656,AZ,SCOTTSDALE,85251,SENDER D/B/A SENDOSO,
2022,SIBI LLC,0,0,5,0,54,9670,AZ,GILBERT,85233,SIBI,
2022,SLK HOLDINGS LLC,3,0,7,0,54,5269,AZ,PHOENIX,85021,SLK HOLDINGS,
2022,SOLID STATE NETWORKS LLC,2,0,7,0,54,1126,AZ,PHOENIX,85004,SOLID STATE NETWORKS,
2022,SONORA ENVIRONMENTAL RESEARCH INSTITUTE INC,4,0,10,1,54,7843,AZ,TUCSON,85716,SONORA ENVIRONMENTAL RESEARCH INSTITUTE,
2022,STACH & LIU LLC DBA BISHOP FOX,0,0,5,0,54,1540,AZ,TEMPE,85284,STACH & LIU BISHOP FOX,
2022,SUNDT CONSTRUCTION INC,2,0,9,0,23,6154,AZ,TEMPE,85282,SUNDT CONSTRUCTION,
2022,SUNGROW USA CORPORATION,1,0,7,0,42,3393,AZ,PHOENIX,85040,SUNGROW CORPORATION,
2022,SUNNYSIDE UNIFIED SCHOOL DISTRICT 12,19,0,8,0,61,792,AZ,TUCSON,85706,SUNNYSIDE UNIFIED SCHOOL DISTRICT 12,
2022,SUNQUEST INFORMATION SYSTEMS,4,0,13,0,54,8223,AZ,TUCSON,85718,SUNQUEST INFORMATION SYSTEMS,
2022,SUPER RADIATOR COILS LP,3,0,9,0,33,3780,AZ,PHOENIX,85034,SUPER RADIATOR COILS,
2022,SYNCARI INC,0,0,5,0,51,3849,AZ,SCOTTSDALE,85262,SYNCARI,
2022,SYSAZZLE INC,1,0,5,0,54,7644,AZ,PHOENIX,85048,SYSAZZLE,
2022,TECHMILEAGE SOFTWARE SOLUTIONS LLC,3,1,14,0,54,4634,AZ,SCOTTSDALE,85251,TECHMILEAGE SOFTWARE SOLUTIONS,
2022,TECHZOID SOLUTIONS LLC,27,10,38,0,54,8790,AZ,PHOENIX,85022,TECHZOID SOLUTIONS,
2022,TEKDOORS INC,9,1,27,1,54,9788,AZ,SCOTTSDALE,85260,TEKDOORS,
2022,THE DEVEREUX FOUNDATION,396,4,60,2,62,618,AZ,PHOENIX,85012,THE DEVEREUX FOUNDATION,
2022,THE REINALT THOMAS CORP DBA DISCOU,1,0,19,0,44,9682,AZ,CHANDLER,85225,THE REINALT THOMAS CORP DISCOU,
2022,THE TRANSLATIONAL GENOMICS RESEARC,14,0,26,0,54,5445,AZ,PHOENIX,85004,THE TRANSLATIONAL GENOMICS RESEARC,
2022,THE UNIVERSITY OF ARIZONA,61,2,62,1,61,2689,AZ,TUCSON,85719,THE UNIVERSITY OF ARIZONA,
2022,THE UNIVERSITY OF PHOENIX INC,2,0,20,0,61,3210,AZ,PHOENIX,85040,THE UNIVERSITY OF PHOENIX,
2022,THREE DIMENSIONAL RESOURCE PLANNIN,6,0,10,0,54,1341,AZ,SCOTTSDALE,85260,THREE DIMENSIONAL RESOURCE PLANNIN,
2022,TOHONO O ODHAM COMMUNITY COLLEGE,26,0,24,1,61,1108,AZ,SELLS,85634,TOHONO O ODHAM COMMUNITY COLLEGE,
2022,TSMC ARIZONA CORPORATION,23,0,11,0,33,1596,AZ,PHOENIX,85021,TSMC ARIZONA CORPORATION,
2022,TSYS ACQUIRING SOLUTIONS LLC,0,0,7,0,52,5372,AZ,TEMPE,85284,TSYS ACQUIRING SOLUTIONS,
2022,TUCSON UNIFIED SCHOOL DIST,15,0,13,0,61,551,AZ,TUCSON,85719,TUCSON UNIFIED SCHOOL DIST,
2022,UNIVERSAL ELECTRONICS INC,0,0,6,1,33,4817,AZ,SCOTTSDALE,85254,UNIVERSAL ELECTRONICS,
2022,URSA INFO SYSTEMS INC DBA OPEN SOU,3,0,15,1,54,6987,AZ,GILBERT,85233,URSA INFO SYSTEMS OPEN SOU,
2022,VALORE PARTNERS LLC,5,0,16,0,54,9948,AZ,TEMPE,85281,VALORE PARTNERS,
2022,VCORE TECHNOLOGY PARTNERS LLC,1,0,5,0,54,7154,AZ,SCOTTSDALE,85257,VCORE TECHNOLOGY PARTNERS,
2022,VENSOFT INC,7,0,40,0,54,2615,AZ,GLENDALE,85306,VENSOFT,
2022,VHL TECHNOLOGIES INC,2,0,8,1,54,1470,AZ,PHOENIX,85029,VHL TECHNOLOGIES,
2022,VIAVI SOLUTIONS INC,5,0,48,2,54,9683,AZ,SCOTTSDALE,85254,VIAVI SOLUTIONS,
2022,VITALANT,2,0,5,0,62,8929,AZ,SCOTTSDALE,85257,VITALANT,
2022,VM CONSOLIDATED INC D/B/A VERRA MO,3,0,12,2,54,2690,AZ,MESA,85201,VM CONSOLIDATED D/B/A VERRA MO,
2022,VOKERTECH INC,11,0,10,0,54,6512,AZ,SCOTTSDALE,85260,VOKERTECH,
2022,VOLARAX SOLUTIONS LLC,3,0,13,0,54,2985,AZ,PHOENIX,85032,VOLARAX SOLUTIONS,
2022,WESTERN ALLIANCE BANK,34,2,209,1,52,7231,AZ,PHOENIX,85004,WESTERN ALLIANCE BANK,
2022,WESTERN ELECTRICAL SERVICES LLC,11,0,5,0,54,6479,AZ,PHOENIX,85040,WESTERN ELECTRICAL SERVICES,
2022,WILLMENG CONSTRUCTION INC,3,0,8,0,23,806,AZ,PHOENIX,85008,WILLMENG CONSTRUCTION,
2022,WILSON ENGINEERS LLC,1,0,9,0,54,2570,AZ,TEMPE,85282,WILSON ENGINEERS,
2022,WL GORE & ASSOCIATES INC,1,0,9,0,54,3365,AZ,FLAGSTAFF,86004,WL GORE & ASSOCIATES,
2022,WOOD PATEL & ASSOCIATES INC,15,5,36,6,54,91,AZ,PHOENIX,85021,WOOD PATEL & ASSOCIATES,
2022,YUMA REGIONAL MEDICAL CENTER AN ARIZONA NON PROFIT CORPORATION,2,0,6,0,62,7596,AZ,YUMA,85364,YUMA REGIONAL MEDICAL CENTER AN ARIZONA NON PROFIT CORPORATION,
2022,ZONGE INTERNATIONAL INC,13,0,5,0,54,4288,AZ,TUCSON,85716,ZONGE INTERNATIONAL,
2022,ACXIOM LLC,5,0,10,0,51,1897,AR,CONWAY,72032,ACXIOM,
2022,AEGIS THERAPIES INC,5,0,9,0,62,1574,AR,FORT SMITH,72903,AEGIS THERAPIES,
2022,APPTEGY INC,15,1,47,0,54,,AR,LITTLE ROCK,72202,APPTEGY,
2022,ARKANSAS HEALTH GROUP,6,0,9,0,62,1138,AR,LITTLE ROCK,72211,ARKANSAS HEALTH GROUP,
2022,ARKANSAS STATE UNIVERSITY,7,0,10,0,61,556,AR,JONESBORO,72401,ARKANSAS STATE UNIVERSITY,
2022,BANK OZK,7,0,18,0,52,170,AR,LITTLE ROCK,72223,BANK OZK,
2022,BIG RIVER STEEL LLC,2,0,6,0,33,7997,AR,OSCEOLA,72370,BIG RIVER STEEL,
2022,CREVAVI INC,32,0,30,2,54,541,AR,BENTONVILLE,72712,CREVAVI,
2022,DELTA MEMORIAL HOSPITAL,6,0,9,0,62,6839,AR,DUMAS,71639,DELTA MEMORIAL HOSPITAL,
2022,FEDERAL SOFT SYSTEMS INC,7,1,54,2,54,4194,AR,BENTONVILLE,72712,FEDERAL SOFT SYSTEMS,
2022,FINGER PRINTS SERVICES INC,4,0,5,0,54,7678,AR,SPRINGDALE,72766,FINGER PRINTS SERVICES,
2022,FTN ASSOCIATES LTD,6,0,7,0,54,2992,AR,LITTLE ROCK,72211,FTN ASSOCIATES LTD,
2022,GAINWELL TECHNOLOGIES LLC,15,0,56,0,54,177,AR,CONWAY,72034,GAINWELL TECHNOLOGIES,
2022,GOOD ONE IT SOLUTIONS INC,208,0,432,4,54,776,AR,BENTONVILLE,72713,GOOD ONE IT SOLUTIONS,
2022,HEARTLAND FORWARD INC,98,0,20,1,54,5642,AR,BENTONVILLE,72712,HEARTLAND FORWARD,
2022,HENDERSON STATE UNIV,2,0,9,0,61,286,AR,ARKADELPHIA,71999,HENDERSON STATE UNIV,
2022,INVINCIBLE TECH SYSTEMS INC,65,3,26,1,54,1993,AR,BENTONVILLE,72712,INVINCIBLE TECH SYSTEMS,
2022,J B HUNT TRANSPORT INC,2,0,157,0,48,1267,AR,LOWELL,72745,J B HUNT TRANSPORT,
2022,JEFFERSON HOSP ASSN INC D/B/A JEFFERSON REGIONAL MED CTR,5,0,6,2,62,9353,AR,PINE BLUFF,71603,JEFFERSON HOSP ASSN D/B/A JEFFERSON REGIONAL MED CTR,
2022,KITESTRING CONSULTING INC DBA KITE,11,1,45,0,54,7472,AR,BENTONVILLE,72712,KITESTRING CONSULTING KITE,
2022,LITTLE SCHOLARS OF ARKANSAS,20,0,8,0,61,5076,AR,LITTLE ROCK,72211,LITTLE SCHOLARS OF ARKANSAS,
2022,MENSCHFORCE LLC,43,2,43,1,54,5381,AR,BENTONVILLE,72712,MENSCHFORCE,
2022,MERCY CLINIC FORT SMITH COMMUNITIE,1,0,7,0,62,8597,AR,FORT SMITH,72903,MERCY CLINIC FORT SMITH COMMUNITIE,
2022,MMHMM INC,62,0,104,1,54,1590,AR,BENTONVILLE,72712,MMHMM,
2022,MONTROSE ENVIRONMENTAL GROUP INC,3,0,19,0,54,5044,AR,N LITTLE ROCK,72118,MONTROSE ENVIRONMENTAL GROUP,
2022,NATIONAL SOFT SYSTEMS INC,15,0,10,0,54,310,AR,ROGERS,72757,NATIONAL SOFT SYSTEMS,
2022,NOVUSTECH INC,4,0,9,0,54,6702,AR,ROGERS,72756,NOVUSTECH,
2022,NUCOR CORPORATION NUCOR STEEL UTAH,7,0,15,0,33,817,AR,BLYTHEVILLE,72315,NUCOR CORPORATION NUCOR STEEL UTAH,
2022,NUCOR YAMATO STEEL COMPANY,4,0,9,0,33,5150,AR,BLYTHEVILLE,72316,NUCOR YAMATO STEEL COMPANY,
2022,PRIME PHYSICIANS LLC,1,0,8,1,62,9059,AR,FORT SMITH,72916,PRIME PHYSICIANS,
2022,PROTECH SOLUTIONS INC,1,0,25,0,54,5867,AR,LITTLE ROCK,72201,PROTECH SOLUTIONS,
2022,REV 365 LLC,19,0,6,0,54,1082,AR,LITTLE ROCK,72211,REV 365,
2022,SIMMONS PREPARED FOODS INC,1,0,5,0,31,3727,AR,SILOAM SPRINGS,72761,SIMMONS PREPARED FOODS,
2022,ST BERNARDS HOSPITAL INC D/B/A ST BERNARDS MEDICAL CENTER,1,0,5,0,62,19,AR,JONESBORO,72401,ST BERNARDS HOSPITAL D/B/A ST BERNARDS MEDICAL CENTER,
2022,ST VINCENT INFIRMARY MEDICAL CENTE,14,0,9,2,62,6917,AR,LITTLE ROCK,72205,ST VINCENT INFIRMARY MEDICAL CENTE,
2022,ST VINCENT MEDICAL GROUP,3,0,6,0,62,696,AR,LITTLE ROCK,72205,ST VINCENT MEDICAL GROUP,
2022,THOMAS ENGINEERING COMPANY INC,2,0,5,0,54,6004,AR,NORTH LITTLE ROCK,72116,THOMAS ENGINEERING COMPANY,
2022,TYSON FOODS INC,8,0,17,0,31,5165,AR,SPRINGDALE,72762,TYSON FOODS,
2022,UNIV OF AR PINE BLUFF,3,0,5,0,61,30,AR,PINE BLUFF,71601,UNIV OF AR PINE BLUFF,
2022,UNIV OF ARK DIV OF AGRICULTURE,7,0,7,0,54,2458,AR,LITTLE ROCK,72204,UNIV OF ARK DIV OF AGRICULTURE,
2022,UNIV OF ARK PULASKI TECH COLLEGE,19,2,6,0,61,,AR,NORTH LITTLE ROCK,72118,UNIV OF ARK PULASKI TECH COLLEGE,
2022,UNIV OF ARKANSAS FOR MEDICAL SCIEN,50,0,76,1,61,6242,AR,LITTLE ROCK,72205,UNIV OF ARKANSAS FOR MEDICAL SCIEN,
2022,UNIV OF CENTRAL AR,4,0,6,0,61,1828,AR,CONWAY,72035,UNIV OF CENTRAL AR,
2022,UNIVERSITY OF ARKANSAS,23,0,19,3,61,3252,AR,FAYETTEVILLE,72701,UNIVERSITY OF ARKANSAS,
2022,USA SOFT SYSTEMS LLC,26,0,37,1,54,2856,AR,BENTONVILLE,72712,USA SOFT SYSTEMS,
2022,USABLE MUTUAL INSURANCE CO DBA ARK,2,0,5,0,52,6428,AR,LITTLE ROCK,72201,USABLE MUTUAL INSURANCE CO ARK,
2022,VOLKERT INC,3,0,5,0,54,7014,AR,FAYETTEVILLE,72701,VOLKERT,
2022,VRPRO IT LLC,16,0,13,0,54,5605,AR,LITTLE ROCK,72201,VRPRO IT,
2022,WAL MART ASSOCIATES INC,392,2,2259,15,45,4409,AR,BENTONVILLE,72716,WAL MART ASSOCIATES,
2022,WAL MART ASSOCIATES INC,6,1,16,0,54,4409,AR,BENTONVILLE,72716,WAL MART ASSOCIATES,
2022,1 TO 1 THERAPIES INC,3,0,5,1,62,1480,CA,TORRANCE,90505,1 TO 1 THERAPIES,
2022,"1 WORLD EDUCATION, INC.",5,0,14,2,61,1468,CA,LOS ANGELES,90056,"1 WORLD EDUCATION,.",
2022,10X GENOMICS INC,27,0,78,1,54,4458,CA,PLEASANTON,94588,10X GENOMICS,
2022,120 DEGREEZ ENGINEERING,44,1,121,1,54,643,CA,EL SEGUNDO,90245,120 DEGREEZ ENGINEERING,
2022,1661 INC D/B/A GOAT,3,0,8,0,45,1406,CA,LOS ANGELES,90018,1661 D/B/A GOAT,
2022,21 STAFF LLC,3,0,10,1,54,3144,CA,PLEASANTON,94588,21 STAFF,
2022,23ANDME INC,6,0,12,0,62,7371,CA,SUNNYVALE,94086,23ANDME,
2022,24 7 AI INC,4,0,15,0,54,9939,CA,CAMPBELL,95008,24 7 AI,
2022,2DREAM INC,13,3,19,1,54,1173,CA,PLEASANTON,94566,2DREAM,
2022,2K GAMES INC,3,0,9,0,51,1726,CA,NOVATO,94949,2K GAMES,
2022,2M ARCHITECTURE,5,0,10,0,54,2966,CA,SAN FRANCISCO,94110,2M ARCHITECTURE,
2022,3 KEY CONSULTING INC,8,0,5,0,54,6073,CA,SIMI VALLEY,93063,3 KEY CONSULTING,
2022,360 DEGREE CUSTOMER INC,0,0,6,0,62,2463,CA,SANTA CLARA,95054,360 DEGREE CUSTOMER,
2022,3K TECHNOLOGIES LLC,19,0,17,1,54,4148,CA,MILPITAS,95035,3K TECHNOLOGIES,
2022,3S NETWORK INC,7,0,6,1,54,9275,CA,TUSTIN,92780,3S NETWORK,
2022,41ST PARAMETER INC,2,0,18,0,51,8748,CA,COSTA MESA,92626,41ST PARAMETER,
2022,5 DESIGN INC DBA 5+ DESIGN,1,0,12,0,54,7437,CA,HOLLYWOOD,90038,5 DESIGN 5+ DESIGN,
2022,6SENSE INSIGHTS INC,3,0,26,0,51,7906,CA,SAN FRANCISCO,94105,6SENSE INSIGHTS,
2022,8 MINUTE SOLAR ENERGY LLC,6,0,9,1,23,4910,CA,EL DORADO HILLS,95762,8 MINUTE SOLAR ENERGY,
2022,85SIXTY,0,0,8,0,54,6132,CA,DEL MAR,92014,85SIXTY,
2022,8X8 INC,1,0,25,0,51,2404,CA,CAMPBELL,95008,8X8,
2022,9EDGE INC,1,0,6,0,54,6205,CA,SANTA ANA,92707,9EDGE,
2022,A 1 REHAB & RECRUITMENT SVCS INC,2,0,6,0,62,8063,CA,FAIRFIELD,94534,A 1 REHAB & RECRUITMENT SVCS,
2022,A TEAM LOGISTICS GROUP INC,6,0,10,0,54,1893,CA,CITY OF INDUSTRY,91789,A TEAM LOGISTICS GROUP,
2022,A&N GROUP INC,25,1,116,0,54,6261,CA,COSTA MESA,92626,A&N GROUP,
2022,A10 NETWORKS INC,6,0,26,2,54,6869,CA,SAN JOSE,95131,A10 NETWORKS,
2022,AAA TEXAS LLC,0,0,19,0,56,4740,CA,COSTA MESA,92626,AAA TEXAS,
2022,AAXIS GROUP CORP,10,0,51,1,54,6463,CA,LOS ANGELES,90067,AAXIS GROUP CORP,
2022,"AB OVO, INC.",5,0,63,3,54,3754,CA,SANTA CLARA,95051,"AB OVO,.",
2022,AB STAR GROUP,5,0,5,1,54,6098,CA,FREMONT,94538,AB STAR GROUP,
2022,ABACUS AI INC,9,0,6,1,54,7021,CA,SAN FRANCISCO,94103,ABACUS AI,
2022,ABACUS DATA SYSTEMS INC,25,1,47,0,51,6438,CA,SAN DIEGO,92121,ABACUS DATA SYSTEMS,
2022,ABACUS DATA SYSTEMS INC,28,11,23,3,54,6438,CA,SAN DIEGO,92121,ABACUS DATA SYSTEMS,
2022,ABD INSURANCE AND FINANCIAL SERVICES INC,1,0,5,0,52,3528,CA,SAN FRANCISCO,94111,ABD INSURANCE AND FINANCIAL SERVICES,
2022,ABERDEEN CAPTIONING INC,2,1,8,0,51,3867,CA,RANCHO SANTA MARGARI,92688,ABERDEEN CAPTIONING,
2022,ABIOSCIENCES INC,6,0,10,0,54,9598,CA,SOUTH SAN FRANCISCO,94080,ABIOSCIENCES,
2022,ABJAYON INC,3,1,6,1,54,3929,CA,FREMONT,94538,ABJAYON,
2022,ABNORMAL SECURITY CORPORATION,4,0,12,0,54,5983,CA,SAN FRANCISCO,94107,ABNORMAL SECURITY CORPORATION,
2022,ABOTTS CONSULTING INC,13,0,20,0,54,5920,CA,IRVINE,92606,ABOTTS CONSULTING,
2022,ABOVE GRADE ENGINEERING INC,21,1,74,1,54,1091,CA,SAN LUIS OBISPO,93401,ABOVE GRADE ENGINEERING,
2022,ABRA INNOVATIONS INC,7,0,17,1,54,9647,CA,SAN FRANCISCO,94102,ABRA INNOVATIONS,
2022,ABSOLUTDATA TECHNOLOGIES INC,1,0,7,1,54,6420,CA,ALAMEDA,94502,ABSOLUTDATA TECHNOLOGIES,
2022,ABZOOBA INC,6,0,8,0,54,116,CA,MILPITAS,95035,ABZOOBA,
2022,ACADEMIA INC,3,0,6,0,61,8149,CA,SAN FRANCISCO,94104,ACADEMIA,
2022,ACCELERANT SOFTWARE INC,2,0,8,0,54,3402,CA,FOOTHILL RANCH,92610,ACCELERANT SOFTWARE,
2022,ACCELL GLOBAL RISK SOLUTIONS INC,3,0,8,0,54,3229,CA,SAN JOSE,95113,ACCELL GLOBAL RISK SOLUTIONS,
2022,ACCELURA CORPORATION,2,0,5,0,54,4109,CA,TORRANCE,90501,ACCELURA CORPORATION,
2022,ACCESS PSYCHOLOGY SERVICES PC,4,0,13,0,62,4669,CA,SAN DIEGO,92101,ACCESS PSYCHOLOGY SERVICES PC,
2022,ACCURATE BACKGROUND LLC,0,0,9,0,51,6904,CA,IRVINE,92618,ACCURATE BACKGROUND,
2022,ACE TECHNOLOGIES INC,0,0,30,0,54,2576,CA,SAN JOSE,95131,ACE TECHNOLOGIES,
2022,ACELLENT TECHNOLOGIES INC,24,2,8,0,54,7143,CA,SUNNYVALE,94085,ACELLENT TECHNOLOGIES,
2022,ACG LLP,1,0,5,0,54,2404,CA,PLEASANTON,94588,ACG LLP,
2022,ACHRONIX SEMICONDUCTOR CORP,0,0,17,0,33,2651,CA,SANTA CLARA,95054,ACHRONIX SEMICONDUCTOR CORP,
2022,ACNOVATE CORPORATION,4,0,6,1,54,5665,CA,SANTA CLARA,95054,ACNOVATE CORPORATION,
2022,ACORNS GROW INCORPORATED,1,0,13,0,52,6397,CA,IRVINE,92617,ACORNS GROWORPORATED,
2022,ACTIVEHOURS INC DBA EARNIN,4,0,17,2,52,5567,CA,PALO ALTO,94306,ACTIVEHOURS EARNIN,
2022,ACTIVISION BLIZZARD MEDIA LLC,8,0,19,0,54,2991,CA,SAN MATEO,94404,ACTIVISION BLIZZARD MEDIA,
2022,ACUMEN LLC,0,0,6,0,51,8582,CA,BURLINGAME,94010,ACUMEN,
2022,ACUTRACK INC,1,0,7,1,54,3815,CA,LIVERMORE,94551,ACUTRACK,
2022,AD NET INC,1,0,6,1,54,7350,CA,LOS ANGELES,90024,AD NET,
2022,ADARA INC,9,1,13,1,54,2833,CA,PALO ALTO,94306,ADARA,
2022,ADARA NETWORKS INC,8,0,9,0,54,6758,CA,SAN JOSE,95110,ADARA NETWORKS,
2022,ADCOCK AI INC,1,0,9,1,54,7866,CA,MENLO PARK,94025,ADCOCK AI,
2022,ADCOLONY INC,18,1,10,0,54,7702,CA,SAN MATEO,94404,ADCOLONY,
2022,ADDEPAR INC,5,0,24,0,51,433,CA,MOUNTAIN VIEW,94041,ADDEPAR,
2022,ADEN STAFF INC,6,0,5,0,54,3924,CA,FREMONT,94538,ADEN STAFF,
2022,ADOBE INC,126,4,680,17,54,9522,CA,SAN JOSE,94110,ADOBE,
2022,ADROIT WORLDWIDE MEDIA INC,6,0,6,0,54,2622,CA,ALISO VIEJO,92656,ADROIT WORLDWIDE MEDIA,
2022,ADVANCED BIONICS LLC,21,2,40,0,54,2085,CA,VALENCIA,91355,ADVANCED BIONICS,
2022,ADVANCED ENGINEERING SERVICES LLC,16,0,50,2,54,2850,CA,SAN JOSE,95138,ADVANCED ENGINEERING SERVICES,
2022,ADVANCED ONCOLOGY GROUP LLC,10,0,18,0,54,5460,CA,ARCADIA,91007,ADVANCED ONCOLOGY GROUP,
2022,ADVANCED PURIFICATION ENGINEERING,4,0,6,0,33,7030,CA,WALNUT,91789,ADVANCED PURIFICATION ENGINEERING,
2022,ADVANTAGE SALES & MARKETING LLC D,12,1,21,0,54,7131,CA,IRVINE,92618,ADVANTAGE SALES & MARKETING D,
2022,ADVANTEST AMERICA INC,4,1,18,0,33,2678,CA,SAN JOSE,95134,ADVANTEST AMERICA,
2022,ADVANTIS GLOBAL INC,13,0,85,4,54,1792,CA,MILL VALLEY,94941,ADVANTIS GLOBAL,
2022,ADVATIX INC,4,0,11,0,54,469,CA,WESTLAKE VILLAGE,91361,ADVATIX,
2022,ADVENT SOFTWARE INC,2,0,12,0,51,1952,CA,SAN FRANCISCO,94103,ADVENT SOFTWARE,
2022,ADVENTIST HEALTH TEHACHAPI VALLEY,15,0,14,0,62,617,CA,TEHACHAPI,93561,ADVENTIST HEALTH TEHACHAPI VALLEY,
2022,ADVENTIST HEALTH WHITE MEMORIAL,0,0,7,0,62,2647,CA,ROSEVILLE,95661,ADVENTIST HEALTH WHITE MEMORIAL,
2022,ADVERUM BIOTECHNOLOGIES INC,5,3,9,0,54,8327,CA,REDWOOD CITY,94063,ADVERUM BIOTECHNOLOGIES,
2022,ADYEN N V SAN FRANCISCO BRANCH,1,1,16,0,52,9949,CA,SAN FRANCISCO,94107,ADYEN N V SAN FRANCISCO BRANCH,
2022,AEC ON SITE INC,32,1,204,1,54,9853,CA,COSTA MESA,92626,AEC ON SITE,
2022,AECOM TECHNICAL SERVICES INC,38,4,133,4,54,1922,CA,LOS ANGELES,90071,AECOM TECHNICAL SERVICES,
2022,AERA TECHNOLOGY INC,0,0,5,0,54,7525,CA,MOUNTAIN VIEW,94041,AERA TECHNOLOGY,
2022,AEROSPIKE INC,3,0,7,0,51,1175,CA,MOUNTAIN VIEW,94043,AEROSPIKE,
2022,AEVA INC,11,0,37,0,54,1800,CA,MOUNTAIN VIEW,94043,AEVA,
2022,AFFINIAN GROUP LLC,2,2,11,0,54,8399,CA,SACRAMENTO,95816,AFFINIAN GROUP,
2022,AFFIRM INC,15,0,104,6,52,3534,CA,SAN FRANCISCO,94108,AFFIRM,
2022,AFTERPAY US INC,2,0,32,1,52,8301,CA,SAN FRANCISCO,94108,AFTERPAY US,
